subject;predicate;object;
iec:wtur4;wtur:StopCnt;538362911
iec:wtur4;wtur:err;err:wtur4turErr0
iec:wtur4;wtur:TotWh;421812634
iec:wtur4;rdfs:seeAlso;wrot:wtur4wrot5
wrot:wtur2wrot4;wrot:err;err:wtur2wrot4rotErr2
err:wtur2wrot4rotErr3;ex:Info;serious
iec:wtur2;wtur:TotWh;-629033313
wrot:wtur2wrot4;wrot:err;err:wtur2wrot4rotErr4
err:wtur2wrot4rotErr4;ex:Info;minor
err:wtur2wrot4rotErr0;ex:Info;fatal
err:wtur2turErr0;ex:Info;remark
wrot:wtur2wrot4;wrot:err;err:wtur2wrot4rotErr0
iec:wtur2;wtur:err;err:wtur2turErr1
iec:wtur2;wtur:err;err:wtur2turErr0
wrot:wtur2wrot4;wrot:err;err:wtur2wrot4rotErr1
wrot:wtur2wrot4;wrot:err;err:wtur2wrot4rotErr3
err:wtur2wrot4rotErr1;ex:Info;fatal
err:wtur2turErr1;ex:Info;minor
iec:wtur2;wtur:StrCnt;942527223
iec:wtur2;rdfs:seeAlso;wrot:wtur2wrot4
err:wtur2wrot4rotErr2;ex:Info;remark
wrot:wtur2wrot4;wrot:RotPos;0.6710230586220874
iec:wtur6;rdfs:seeAlso;wrot:wtur6wrot1
iec:wtur6;wtur:err;err:wtur6turErr0
err:wtur6wrot1rotErr2;ex:Info;major
wrot:wtur6wrot1;wrot:err;err:wtur6wrot1rotErr2
err:wtur6wrot1rotErr1;ex:Info;serious
err:wtur6turErr1;ex:Info;serious
wrot:wtur6wrot1;wrot:err;err:wtur6wrot1rotErr1
err:wtur6wrot1rotErr4;ex:Info;remark
err:wtur6wrot1rotErr0;ex:Info;remark
iec:wtur6;wtur:err;err:wtur6turErr1
err:wtur6turErr0;ex:Info;fatal
wrot:wtur6wrot1;wrot:err;err:wtur6wrot1rotErr4
err:wtur6wrot1rotErr3;ex:Info;remark
iec:wtur6;wtur:StopCnt;-1494495503
wrot:wtur6wrot1;wrot:err;err:wtur6wrot1rotErr3
wrot:wtur6wrot1;wrot:err;err:wtur6wrot1rotErr0
iec:wtur6;wtur:StrCnt;202044454
wrot:wtur6wrot1;wrot:RotPos;0.7945430821226832
err:wtur7turErr0;ex:Info;remark
wrot:wtur7wrot9;wrot:RotPos;0.6653308225632164
err:wtur7turErr1;ex:Info;minor
err:wtur7turErr3;ex:Info;serious
err:wtur7wrot9rotErr0;ex:Info;major
iec:wtur7;wtur:err;err:wtur7turErr3
iec:wtur7;wtur:err;err:wtur7turErr2
iec:wtur7;wtur:err;err:wtur7turErr0
iec:wtur7;wtur:err;err:wtur7turErr1
iec:wtur7;rdfs:seeAlso;wrot:wtur7wrot9
wrot:wtur7wrot9;wrot:err;err:wtur7wrot9rotErr1
wrot:wtur7wrot9;wrot:err;err:wtur7wrot9rotErr0
err:wtur7turErr2;ex:Info;remark
err:wtur7wrot9rotErr1;ex:Info;fatal
err:wtur8turErr0;ex:Info;fatal
iec:wtur8;wtur:err;err:wtur8turErr1
iec:wtur8;wtur:TotWh;-789926462
err:wtur8turErr1;ex:Info;fatal
iec:wtur8;wtur:err;err:wtur8turErr0
err:wtur0turErr2;ex:Info;serious
err:wtur0turErr0;ex:Info;fatal
iec:wtur0;wtur:err;err:wtur0turErr1
wrot:wtur0wrot6;wrot:err;err:wtur0wrot6rotErr2
iec:wtur0;rdfs:seeAlso;wrot:wtur0wrot6
iec:wtur0;wtur:err;err:wtur0turErr0
err:wtur0turErr1;ex:Info;major
iec:wtur0;wtur:err;err:wtur0turErr3
err:wtur0wrot6rotErr2;ex:Info;remark
err:wtur0turErr3;ex:Info;fatal
iec:wtur0;wtur:err;err:wtur0turErr2
err:wtur0wrot6rotErr1;ex:Info;minor
wrot:wtur0wrot6;wrot:err;err:wtur0wrot6rotErr0
err:wtur0wrot6rotErr0;ex:Info;fatal
wrot:wtur0wrot6;wrot:RotPos;0.29078432725025816
iec:wtur0;wtur:TotWh;1909594044
wrot:wtur0wrot6;wrot:err;err:wtur0wrot6rotErr1
err:wtur2turErr3;ex:Info;fatal
iec:wtur2;wtur:err;err:wtur2turErr3
iec:wtur2;rdfs:seeAlso;wrot:wtur2wrot3
iec:wtur2;wtur:err;err:wtur2turErr0
wrot:wtur2wrot3;wrot:RotSpd;1795878024
iec:wtur2;wtur:err;err:wtur2turErr1
wrot:wtur2wrot3;wrot:RotPos;0.04943415428696707
err:wtur2turErr0;ex:Info;minor
err:wtur2turErr1;ex:Info;serious
iec:wtur2;wtur:TotWh;-879139285
err:wtur2turErr2;ex:Info;minor
iec:wtur2;wtur:StrCnt;1992458560
iec:wtur2;wtur:err;err:wtur2turErr2
err:wtur0turErr2;ex:Info;fatal
iec:wtur0;wtur:err;err:wtur0turErr0
iec:wtur0;wtur:StopCnt;2098544326
iec:wtur0;wtur:err;err:wtur0turErr1
iec:wtur0;wtur:err;err:wtur0turErr2
err:wtur0turErr1;ex:Info;serious
err:wtur0turErr0;ex:Info;major
iec:wtur4;wtur:err;err:wtur4turErr1
wrot:wtur4wrot6;wrot:RotSpd;-1964504890
iec:wtur4;wtur:err;err:wtur4turErr2
wrot:wtur4wrot6;wrot:err;err:wtur4wrot6rotErr0
iec:wtur4;wtur:err;err:wtur4turErr0
err:wtur4turErr2;ex:Info;fatal
iec:wtur4;wtur:err;err:wtur4turErr3
err:wtur4wrot6rotErr0;ex:Info;minor
iec:wtur4;wtur:StopCnt;1617976363
iec:wtur4;rdfs:seeAlso;wrot:wtur4wrot6
err:wtur4turErr1;ex:Info;remark
err:wtur4turErr0;ex:Info;major
err:wtur4turErr3;ex:Info;serious
err:wtur1wrot3rotErr2;ex:Info;serious
wrot:wtur1wrot3;wrot:RotPos;0.3655855606851437
wrot:wtur1wrot3;wrot:err;err:wtur1wrot3rotErr3
err:wtur1turErr0;ex:Info;remark
iec:wtur1;wtur:err;err:wtur1turErr0
err:wtur1wrot3rotErr3;ex:Info;minor
err:wtur1wrot3rotErr0;ex:Info;major
wrot:wtur1wrot3;wrot:err;err:wtur1wrot3rotErr2
wrot:wtur1wrot3;wrot:err;err:wtur1wrot3rotErr1
wrot:wtur1wrot3;wrot:err;err:wtur1wrot3rotErr0
iec:wtur1;rdfs:seeAlso;wrot:wtur1wrot3
err:wtur1wrot3rotErr1;ex:Info;major
iec:wtur0;wtur:err;err:wtur0turErr1
err:wtur0turErr2;ex:Info;serious
err:wtur0turErr0;ex:Info;major
err:wtur0turErr1;ex:Info;remark
err:wtur0wrot5rotErr0;ex:Info;remark
err:wtur0wrot5rotErr1;ex:Info;fatal
wrot:wtur0wrot5;wrot:err;err:wtur0wrot5rotErr1
iec:wtur0;rdfs:seeAlso;wrot:wtur0wrot5
iec:wtur0;wtur:TotWh;698651471
iec:wtur0;wtur:err;err:wtur0turErr2
wrot:wtur0wrot5;wrot:err;err:wtur0wrot5rotErr2
iec:wtur0;wtur:err;err:wtur0turErr0
wrot:wtur0wrot5;wrot:err;err:wtur0wrot5rotErr0
err:wtur0wrot5rotErr2;ex:Info;remark
iec:wtur7;rdfs:seeAlso;wrot:wtur7wrot3
iec:wtur7;wtur:err;err:wtur7turErr1
iec:wtur7;wtur:err;err:wtur7turErr4
err:wtur7turErr4;ex:Info;fatal
iec:wtur7;wtur:StopCnt;-1709086270
iec:wtur7;wtur:err;err:wtur7turErr0
err:wtur7turErr1;ex:Info;serious
wrot:wtur7wrot3;wrot:RotSpd;-1820731787
err:wtur7turErr0;ex:Info;serious
wrot:wtur7wrot3;wrot:err;err:wtur7wrot3rotErr1
iec:wtur7;wtur:err;err:wtur7turErr3
err:wtur7turErr2;ex:Info;fatal
err:wtur7wrot3rotErr1;ex:Info;remark
err:wtur7turErr3;ex:Info;serious
err:wtur7wrot3rotErr0;ex:Info;fatal
iec:wtur7;wtur:err;err:wtur7turErr2
iec:wtur7;wtur:TotWh;-1706892446
wrot:wtur7wrot3;wrot:err;err:wtur7wrot3rotErr0
err:wtur1turErr0;ex:Info;minor
err:wtur1turErr1;ex:Info;fatal
iec:wtur1;wtur:err;err:wtur1turErr0
err:wtur1turErr2;ex:Info;minor
iec:wtur1;wtur:err;err:wtur1turErr1
iec:wtur1;wtur:err;err:wtur1turErr2
iec:wtur2;wtur:StrCnt;527962753
err:wtur2wrot4rotErr1;ex:Info;fatal
wrot:wtur2wrot4;wrot:err;err:wtur2wrot4rotErr1
iec:wtur2;wtur:err;err:wtur2turErr0
wrot:wtur2wrot4;wrot:RotSpd;1701202565
err:wtur2turErr0;ex:Info;remark
wrot:wtur2wrot4;wrot:err;err:wtur2wrot4rotErr2
iec:wtur2;wtur:err;err:wtur2turErr2
iec:wtur2;wtur:StopCnt;-1722741889
err:wtur2turErr1;ex:Info;major
iec:wtur2;rdfs:seeAlso;wrot:wtur2wrot4
err:wtur2wrot4rotErr2;ex:Info;remark
iec:wtur2;wtur:err;err:wtur2turErr1
iec:wtur2;wtur:TotWh;-1140905490
wrot:wtur2wrot4;wrot:RotPos;0.29898771935934065
err:wtur2wrot4rotErr0;ex:Info;minor
wrot:wtur2wrot4;wrot:err;err:wtur2wrot4rotErr0
err:wtur2turErr2;ex:Info;serious
iec:wtur9;wtur:err;err:wtur9turErr0
err:wtur9wrot1rotErr0;ex:Info;remark
iec:wtur9;wtur:err;err:wtur9turErr3
wrot:wtur9wrot1;wrot:RotSpd;1357971743
err:wtur9turErr1;ex:Info;fatal
err:wtur9turErr3;ex:Info;fatal
iec:wtur9;rdfs:seeAlso;wrot:wtur9wrot1
wrot:wtur9wrot1;wrot:err;err:wtur9wrot1rotErr2
iec:wtur9;wtur:StrCnt;-152637346
wrot:wtur9wrot1;wrot:err;err:wtur9wrot1rotErr0
iec:wtur9;wtur:err;err:wtur9turErr1
err:wtur9wrot1rotErr2;ex:Info;fatal
err:wtur9turErr0;ex:Info;remark
wrot:wtur9wrot1;wrot:RotPos;0.1607584314887004
iec:wtur9;wtur:err;err:wtur9turErr2
err:wtur9turErr2;ex:Info;fatal
wrot:wtur9wrot1;wrot:err;err:wtur9wrot1rotErr1
err:wtur9wrot1rotErr1;ex:Info;serious
iec:wtur1;wtur:err;err:wtur1turErr1
iec:wtur1;wtur:StrCnt;-2045790994
err:wtur1turErr1;ex:Info;remark
err:wtur1wrot2rotErr0;ex:Info;serious
iec:wtur1;wtur:err;err:wtur1turErr2
iec:wtur1;rdfs:seeAlso;wrot:wtur1wrot2
err:wtur1turErr2;ex:Info;fatal
wrot:wtur1wrot2;wrot:RotPos;0.30634804954445405
err:wtur1turErr0;ex:Info;major
wrot:wtur1wrot2;wrot:err;err:wtur1wrot2rotErr0
err:wtur1turErr3;ex:Info;remark
iec:wtur1;wtur:err;err:wtur1turErr4
iec:wtur1;wtur:err;err:wtur1turErr0
iec:wtur1;wtur:TotWh;-1346023760
iec:wtur1;wtur:err;err:wtur1turErr3
err:wtur1turErr4;ex:Info;fatal
err:wtur9turErr1;ex:Info;fatal
iec:wtur9;wtur:err;err:wtur9turErr2
iec:wtur9;wtur:StrCnt;1399318420
err:wtur9turErr0;ex:Info;major
iec:wtur9;wtur:err;err:wtur9turErr1
err:wtur9turErr2;ex:Info;minor
iec:wtur9;wtur:err;err:wtur9turErr0
err:wtur0turErr0;ex:Info;major
iec:wtur0;wtur:err;err:wtur0turErr0
iec:wtur0;wtur:err;err:wtur0turErr1
err:wtur0turErr1;ex:Info;fatal
err:wtur7turErr1;ex:Info;minor
iec:wtur7;wtur:err;err:wtur7turErr1
err:wtur7turErr0;ex:Info;serious
iec:wtur7;wtur:err;err:wtur7turErr2
iec:wtur7;wtur:StopCnt;2000257784
iec:wtur7;wtur:err;err:wtur7turErr0
err:wtur7turErr2;ex:Info;major
err:wtur7turErr0;ex:Info;serious
iec:wtur7;wtur:StopCnt;757244925
iec:wtur7;wtur:err;err:wtur7turErr1
iec:wtur7;wtur:err;err:wtur7turErr0
err:wtur7turErr1;ex:Info;major
iec:wtur9;wtur:err;err:wtur9turErr0
err:wtur9turErr1;ex:Info;minor
err:wtur9turErr0;ex:Info;minor
iec:wtur9;wtur:err;err:wtur9turErr1
iec:wtur9;wtur:TotWh;-232267498
iec:wtur2;wtur:err;err:wtur2turErr0
err:wtur2turErr1;ex:Info;major
iec:wtur2;rdfs:seeAlso;wrot:wtur2wrot3
wrot:wtur2wrot3;wrot:err;err:wtur2wrot3rotErr0
err:wtur2wrot3rotErr0;ex:Info;major
err:wtur2turErr0;ex:Info;serious
iec:wtur2;wtur:StrCnt;-1594890458
iec:wtur2;wtur:err;err:wtur2turErr1
wrot:wtur1wrot7;wrot:err;err:wtur1wrot7rotErr0
err:wtur1wrot7rotErr3;ex:Info;minor
wrot:wtur1wrot7;wrot:err;err:wtur1wrot7rotErr1
err:wtur1wrot7rotErr2;ex:Info;major
err:wtur1wrot7rotErr1;ex:Info;remark
wrot:wtur1wrot7;wrot:err;err:wtur1wrot7rotErr4
iec:wtur1;rdfs:seeAlso;wrot:wtur1wrot7
wrot:wtur1wrot7;wrot:err;err:wtur1wrot7rotErr3
err:wtur1wrot7rotErr4;ex:Info;serious
err:wtur1wrot7rotErr0;ex:Info;minor
wrot:wtur1wrot7;wrot:err;err:wtur1wrot7rotErr2
wrot:wtur1wrot7;wrot:RotSpd;-527038360
err:wtur7turErr0;ex:Info;major
iec:wtur7;wtur:StrCnt;855359147
wrot:wtur7wrot5;wrot:RotPos;0.46937665236591297
iec:wtur7;wtur:err;err:wtur7turErr1
iec:wtur7;rdfs:seeAlso;wrot:wtur7wrot5
err:wtur7turErr1;ex:Info;serious
iec:wtur7;wtur:err;err:wtur7turErr2
err:wtur7turErr2;ex:Info;minor
iec:wtur7;wtur:err;err:wtur7turErr0
iec:wtur7;wtur:TotWh;281860644
iec:wtur8;wtur:err;err:wtur8turErr0
iec:wtur8;wtur:TotWh;1728383363
err:wtur8turErr0;ex:Info;minor
iec:wtur6;wtur:StopCnt;-1260261082
iec:wtur6;rdfs:seeAlso;wrot:wtur6wrot2
wrot:wtur6wrot2;wrot:err;err:wtur6wrot2rotErr1
err:wtur6turErr3;ex:Info;serious
iec:wtur6;wtur:StrCnt;1762548432
iec:wtur6;wtur:err;err:wtur6turErr3
iec:wtur6;wtur:err;err:wtur6turErr1
err:wtur6wrot2rotErr0;ex:Info;serious
iec:wtur6;wtur:err;err:wtur6turErr2
wrot:wtur6wrot2;wrot:err;err:wtur6wrot2rotErr0
err:wtur6turErr0;ex:Info;minor
iec:wtur6;wtur:TotWh;-75346069
iec:wtur6;wtur:err;err:wtur6turErr4
err:wtur6turErr1;ex:Info;remark
err:wtur6wrot2rotErr1;ex:Info;remark
err:wtur6turErr2;ex:Info;remark
err:wtur6turErr4;ex:Info;fatal
iec:wtur6;wtur:err;err:wtur6turErr0
err:wtur6wrot3rotErr2;ex:Info;major
wrot:wtur6wrot3;wrot:err;err:wtur6wrot3rotErr4
err:wtur6wrot3rotErr0;ex:Info;major
err:wtur6wrot3rotErr1;ex:Info;remark
err:wtur6wrot3rotErr4;ex:Info;major
wrot:wtur6wrot3;wrot:RotPos;0.6620798643165664
wrot:wtur6wrot3;wrot:RotSpd;321708024
wrot:wtur6wrot3;wrot:err;err:wtur6wrot3rotErr1
iec:wtur6;wtur:StopCnt;362579463
wrot:wtur6wrot3;wrot:err;err:wtur6wrot3rotErr3
iec:wtur6;rdfs:seeAlso;wrot:wtur6wrot3
iec:wtur6;wtur:err;err:wtur6turErr0
err:wtur6turErr0;ex:Info;remark
wrot:wtur6wrot3;wrot:err;err:wtur6wrot3rotErr0
err:wtur6wrot3rotErr3;ex:Info;fatal
wrot:wtur6wrot3;wrot:err;err:wtur6wrot3rotErr2
iec:wtur1;wtur:TotWh;1994078401
err:wtur9turErr3;ex:Info;remark
iec:wtur9;wtur:err;err:wtur9turErr1
wrot:wtur9wrot8;wrot:err;err:wtur9wrot8rotErr3
wrot:wtur9wrot8;wrot:err;err:wtur9wrot8rotErr1
iec:wtur9;wtur:err;err:wtur9turErr2
wrot:wtur9wrot8;wrot:err;err:wtur9wrot8rotErr0
iec:wtur9;wtur:err;err:wtur9turErr0
err:wtur9turErr1;ex:Info;minor
wrot:wtur9wrot8;wrot:err;err:wtur9wrot8rotErr2
err:wtur9turErr2;ex:Info;minor
iec:wtur9;rdfs:seeAlso;wrot:wtur9wrot8
err:wtur9wrot8rotErr2;ex:Info;minor
wrot:wtur9wrot8;wrot:RotPos;0.7946624484297544
err:wtur9wrot8rotErr3;ex:Info;major
err:wtur9wrot8rotErr1;ex:Info;major
iec:wtur9;wtur:err;err:wtur9turErr3
iec:wtur9;wtur:TotWh;330668884
err:wtur9wrot8rotErr0;ex:Info;serious
iec:wtur9;wtur:StrCnt;-693326131
err:wtur9turErr0;ex:Info;fatal
iec:wtur4;wtur:StopCnt;-646502154
iec:wtur4;wtur:StrCnt;-782613872
err:wtur9turErr0;ex:Info;major
iec:wtur9;wtur:StrCnt;-34155539
err:wtur9turErr1;ex:Info;fatal
iec:wtur9;wtur:err;err:wtur9turErr1
iec:wtur9;wtur:err;err:wtur9turErr0
err:wtur8turErr3;ex:Info;minor
err:wtur8turErr4;ex:Info;serious
iec:wtur8;wtur:err;err:wtur8turErr0
err:wtur8turErr1;ex:Info;serious
err:wtur8turErr2;ex:Info;fatal
iec:wtur8;wtur:err;err:wtur8turErr4
iec:wtur8;wtur:err;err:wtur8turErr3
iec:wtur8;wtur:TotWh;502251919
iec:wtur8;wtur:err;err:wtur8turErr1
err:wtur8turErr0;ex:Info;fatal
iec:wtur8;wtur:err;err:wtur8turErr2
err:wtur0turErr0;ex:Info;minor
wrot:wtur0wrot9;wrot:RotSpd;-1348409577
iec:wtur0;wtur:err;err:wtur0turErr4
iec:wtur0;wtur:TotWh;1427290265
iec:wtur0;wtur:StrCnt;2074102539
err:wtur0turErr4;ex:Info;major
err:wtur0turErr3;ex:Info;remark
iec:wtur0;wtur:err;err:wtur0turErr0
iec:wtur0;wtur:err;err:wtur0turErr1
iec:wtur0;wtur:err;err:wtur0turErr2
iec:wtur0;wtur:err;err:wtur0turErr3
err:wtur0turErr2;ex:Info;serious
err:wtur0turErr1;ex:Info;minor
wrot:wtur0wrot9;wrot:err;err:wtur0wrot9rotErr0
iec:wtur0;rdfs:seeAlso;wrot:wtur0wrot9
iec:wtur0;wtur:StopCnt;1385506749
err:wtur0wrot9rotErr0;ex:Info;remark
iec:wtur8;wtur:StrCnt;-1715569518
iec:wtur8;wtur:StopCnt;-2096566236
iec:wtur1;wtur:TotWh;65878692
wrot:wtur1wrot3;wrot:RotSpd;-2035847962
wrot:wtur1wrot3;wrot:err;err:wtur1wrot3rotErr0
err:wtur1turErr2;ex:Info;major
iec:wtur1;wtur:err;err:wtur1turErr2
err:wtur1turErr1;ex:Info;fatal
iec:wtur1;wtur:err;err:wtur1turErr0
iec:wtur1;wtur:err;err:wtur1turErr1
err:wtur1wrot3rotErr0;ex:Info;serious
err:wtur1turErr0;ex:Info;minor
iec:wtur1;rdfs:seeAlso;wrot:wtur1wrot3
err:wtur2wrot7rotErr2;ex:Info;minor
err:wtur2wrot7rotErr1;ex:Info;serious
wrot:wtur2wrot7;wrot:err;err:wtur2wrot7rotErr1
wrot:wtur2wrot7;wrot:err;err:wtur2wrot7rotErr0
iec:wtur2;wtur:StopCnt;-1863813853
iec:wtur2;rdfs:seeAlso;wrot:wtur2wrot7
err:wtur2wrot7rotErr0;ex:Info;major
wrot:wtur2wrot7;wrot:err;err:wtur2wrot7rotErr2
err:wtur9turErr0;ex:Info;fatal
iec:wtur9;wtur:err;err:wtur9turErr0
err:wtur9turErr2;ex:Info;remark
iec:wtur9;wtur:err;err:wtur9turErr1
err:wtur9turErr1;ex:Info;minor
iec:wtur9;wtur:err;err:wtur9turErr2
iec:wtur9;wtur:err;err:wtur9turErr2
err:wtur9turErr1;ex:Info;minor
iec:wtur9;wtur:err;err:wtur9turErr0
wrot:wtur9wrot1;wrot:RotSpd;1714394626
wrot:wtur9wrot1;wrot:err;err:wtur9wrot1rotErr0
err:wtur9wrot1rotErr2;ex:Info;major
err:wtur9turErr3;ex:Info;fatal
err:wtur9turErr0;ex:Info;major
iec:wtur9;rdfs:seeAlso;wrot:wtur9wrot1
wrot:wtur9wrot1;wrot:err;err:wtur9wrot1rotErr2
iec:wtur9;wtur:StrCnt;-1875752250
err:wtur9turErr2;ex:Info;major
iec:wtur9;wtur:err;err:wtur9turErr3
iec:wtur9;wtur:err;err:wtur9turErr1
err:wtur9wrot1rotErr0;ex:Info;minor
wrot:wtur9wrot1;wrot:err;err:wtur9wrot1rotErr1
err:wtur9wrot1rotErr1;ex:Info;minor
wrot:wtur2wrot1;wrot:err;err:wtur2wrot1rotErr0
iec:wtur2;rdfs:seeAlso;wrot:wtur2wrot1
err:wtur2turErr2;ex:Info;minor
iec:wtur2;wtur:err;err:wtur2turErr0
wrot:wtur2wrot1;wrot:err;err:wtur2wrot1rotErr3
wrot:wtur2wrot1;wrot:RotPos;0.15686895878337492
err:wtur2wrot1rotErr0;ex:Info;minor
err:wtur2wrot1rotErr3;ex:Info;fatal
err:wtur2turErr3;ex:Info;serious
err:wtur2turErr0;ex:Info;major
err:wtur2wrot1rotErr4;ex:Info;major
iec:wtur2;wtur:TotWh;121275879
iec:wtur2;wtur:err;err:wtur2turErr3
wrot:wtur2wrot1;wrot:RotSpd;1280869163
wrot:wtur2wrot1;wrot:err;err:wtur2wrot1rotErr1
wrot:wtur2wrot1;wrot:err;err:wtur2wrot1rotErr4
iec:wtur2;wtur:err;err:wtur2turErr2
err:wtur2turErr1;ex:Info;serious
err:wtur2wrot1rotErr1;ex:Info;major
wrot:wtur2wrot1;wrot:err;err:wtur2wrot1rotErr2
iec:wtur2;wtur:err;err:wtur2turErr1
err:wtur2wrot1rotErr2;ex:Info;remark
iec:wtur8;wtur:StopCnt;1265402785
iec:wtur8;rdfs:seeAlso;wrot:wtur8wrot7
iec:wtur8;wtur:err;err:wtur8turErr1
iec:wtur8;wtur:err;err:wtur8turErr2
err:wtur8turErr0;ex:Info;fatal
err:wtur8turErr1;ex:Info;major
iec:wtur8;wtur:err;err:wtur8turErr0
iec:wtur8;wtur:StrCnt;1252090651
iec:wtur8;wtur:TotWh;1047879776
err:wtur8turErr2;ex:Info;serious
iec:wtur6;wtur:err;err:wtur6turErr0
err:wtur6turErr0;ex:Info;serious
iec:wtur6;wtur:StopCnt;514976434
err:wtur9wrot6rotErr0;ex:Info;fatal
err:wtur9wrot6rotErr3;ex:Info;minor
wrot:wtur9wrot6;wrot:err;err:wtur9wrot6rotErr3
wrot:wtur9wrot6;wrot:RotSpd;-1841334964
wrot:wtur9wrot6;wrot:err;err:wtur9wrot6rotErr2
err:wtur9wrot6rotErr1;ex:Info;fatal
err:wtur9wrot6rotErr2;ex:Info;fatal
wrot:wtur9wrot6;wrot:err;err:wtur9wrot6rotErr1
iec:wtur9;rdfs:seeAlso;wrot:wtur9wrot6
wrot:wtur9wrot6;wrot:err;err:wtur9wrot6rotErr0
err:wtur2turErr0;ex:Info;serious
iec:wtur2;wtur:TotWh;1266334234
wrot:wtur2wrot1;wrot:RotPos;0.4644634883858769
iec:wtur2;wtur:err;err:wtur2turErr0
iec:wtur2;rdfs:seeAlso;wrot:wtur2wrot1
iec:wtur6;wtur:err;err:wtur6turErr4
err:wtur6turErr1;ex:Info;fatal
err:wtur6turErr3;ex:Info;serious
iec:wtur6;wtur:err;err:wtur6turErr3
wrot:wtur6wrot2;wrot:RotSpd;464027641
iec:wtur6;wtur:err;err:wtur6turErr2
err:wtur6turErr0;ex:Info;remark
iec:wtur6;rdfs:seeAlso;wrot:wtur6wrot2
err:wtur6wrot2rotErr1;ex:Info;fatal
iec:wtur6;wtur:StopCnt;20165129
iec:wtur6;wtur:err;err:wtur6turErr0
wrot:wtur6wrot2;wrot:RotPos;0.7235866628235494
err:wtur6turErr4;ex:Info;serious
err:wtur6turErr2;ex:Info;remark
wrot:wtur6wrot2;wrot:err;err:wtur6wrot2rotErr1
err:wtur6wrot2rotErr0;ex:Info;major
iec:wtur6;wtur:StrCnt;-2015456506
iec:wtur6;wtur:err;err:wtur6turErr1
wrot:wtur6wrot2;wrot:err;err:wtur6wrot2rotErr0
err:wtur5turErr0;ex:Info;minor
iec:wtur5;wtur:TotWh;-1604123601
iec:wtur5;wtur:err;err:wtur5turErr0
iec:wtur8;wtur:err;err:wtur8turErr0
iec:wtur8;wtur:StrCnt;897244917
iec:wtur8;wtur:err;err:wtur8turErr1
err:wtur8turErr1;ex:Info;serious
err:wtur8turErr0;ex:Info;remark
iec:wtur0;wtur:TotWh;-1963321923
err:wtur0turErr0;ex:Info;major
iec:wtur0;wtur:err;err:wtur0turErr1
iec:wtur0;wtur:StopCnt;1795616467
iec:wtur0;rdfs:seeAlso;wrot:wtur0wrot7
err:wtur0turErr1;ex:Info;fatal
iec:wtur0;wtur:StrCnt;454410418
err:wtur0wrot7rotErr0;ex:Info;remark
iec:wtur0;wtur:err;err:wtur0turErr0
wrot:wtur0wrot7;wrot:err;err:wtur0wrot7rotErr0
err:wtur9turErr2;ex:Info;remark
err:wtur9turErr1;ex:Info;major
iec:wtur9;wtur:err;err:wtur9turErr0
iec:wtur9;wtur:err;err:wtur9turErr2
iec:wtur9;wtur:StrCnt;-1386445896
iec:wtur9;wtur:StopCnt;257603543
err:wtur9wrot6rotErr1;ex:Info;major
iec:wtur9;wtur:TotWh;1100919933
wrot:wtur9wrot6;wrot:RotSpd;-1373940978
err:wtur9turErr0;ex:Info;remark
err:wtur9turErr3;ex:Info;remark
iec:wtur9;wtur:err;err:wtur9turErr1
iec:wtur9;wtur:err;err:wtur9turErr3
wrot:wtur9wrot6;wrot:err;err:wtur9wrot6rotErr0
iec:wtur9;rdfs:seeAlso;wrot:wtur9wrot6
err:wtur9wrot6rotErr0;ex:Info;major
wrot:wtur9wrot6;wrot:err;err:wtur9wrot6rotErr1
wrot:wtur6wrot3;wrot:err;err:wtur6wrot3rotErr0
err:wtur6turErr2;ex:Info;serious
wrot:wtur6wrot3;wrot:RotPos;0.3542741955557195
iec:wtur6;wtur:err;err:wtur6turErr3
iec:wtur6;rdfs:seeAlso;wrot:wtur6wrot3
iec:wtur6;wtur:err;err:wtur6turErr1
iec:wtur6;wtur:StrCnt;-1108081263
iec:wtur6;wtur:err;err:wtur6turErr0
err:wtur6turErr0;ex:Info;fatal
err:wtur6turErr1;ex:Info;serious
iec:wtur6;wtur:err;err:wtur6turErr2
err:wtur6turErr3;ex:Info;serious
err:wtur6wrot3rotErr0;ex:Info;serious
iec:wtur6;wtur:err;err:wtur6turErr4
err:wtur6turErr4;ex:Info;remark
iec:wtur6;wtur:TotWh;264802876
iec:wtur1;rdfs:seeAlso;wrot:wtur1wrot6
wrot:wtur1wrot6;wrot:RotPos;0.8592368692096002
wrot:wtur1wrot6;wrot:err;err:wtur1wrot6rotErr1
err:wtur1wrot6rotErr1;ex:Info;minor
iec:wtur1;wtur:StopCnt;-249680765
err:wtur1wrot6rotErr0;ex:Info;fatal
wrot:wtur1wrot6;wrot:err;err:wtur1wrot6rotErr0
iec:wtur1;wtur:TotWh;-580921419
iec:wtur6;wtur:StopCnt;877821216
err:wtur4turErr4;ex:Info;serious
err:wtur4turErr3;ex:Info;minor
iec:wtur4;wtur:err;err:wtur4turErr2
iec:wtur4;wtur:err;err:wtur4turErr1
err:wtur4turErr1;ex:Info;minor
iec:wtur4;wtur:err;err:wtur4turErr0
err:wtur4turErr2;ex:Info;fatal
iec:wtur4;wtur:TotWh;1859958099
err:wtur4turErr0;ex:Info;fatal
iec:wtur4;wtur:StopCnt;465695634
iec:wtur4;wtur:err;err:wtur4turErr4
iec:wtur4;wtur:err;err:wtur4turErr3
iec:wtur6;wtur:err;err:wtur6turErr4
