timestamp;id;weight0;weight1;weight2;weight3
1778;4;22.54;3.57;17.4;36.37
1779;4;29.16;43.35;25.83;50.81
1780;4;59.38;26.48;14.73;13.28
1781;4;27.58;18.65;30.62;21.81
1782;4;50.75;11.34;37.48;19.84
1783;4;44.91;15.81;19.87;52.69
1784;4;20.41;52.57;37.0;50.75
1785;4;47.59;36.85;16.03;57.53
1786;4;55.63;42.19;47.19;22.46
1787;4;40.22;1.74;10.02;7.2
1788;4;50.58;41.78;18.08;9.87
1789;4;43.43;53.62;40.16;14.18
1790;4;49.8;58.4;17.43;39.92
1791;4;21.25;4.76;50.66;27.58
1792;4;44.6;21.67;16.99;32.83
1793;4;58.28;47.71;13.51;37.12
1794;4;9.86;54.02;54.84;17.01
1795;4;22.0;11.42;32.84;19.16
1796;4;24.31;1.23;20.34;38.31
1797;4;0.26;36.81;45.81;13.16
1798;4;31.67;25.45;3.04;39.64
1799;4;59.39;41.45;8.77;12.13
1800;4;15.64;57.72;2.21;1.72
1801;4;43.02;37.98;32.95;25.19
1802;4;56.41;2.15;28.41;50.85
1803;4;26.84;25.79;8.52;25.72
1804;4;51.34;18.83;23.48;14.53
1805;4;19.71;50.73;10.93;53.44
1806;4;37.63;47.63;0.59;20.83
1807;4;36.09;22.27;38.78;33.82
1808;4;29.69;29.98;40.79;32.41
1809;4;0.27;32.88;46.89;33.09
1810;4;38.97;20.68;37.44;0.87
1811;4;37.44;19.12;53.77;2.24
1812;4;58.94;56.96;55.18;2.53
1813;4;42.03;19.13;57.37;58.47
1814;4;52.93;26.81;24.76;31.34
1815;4;8.32;16.11;48.18;27.29
1816;4;57.71;33.71;30.29;39.75
1817;4;43.8;52.37;3.54;43.7
1818;4;50.35;29.93;0.48;53.63
1819;4;20.28;53.56;2.3;5.92
1820;4;21.23;25.39;30.14;21.78
1821;4;33.2;17.75;13.65;9.78
1822;4;50.87;34.3;53.62;36.13
1823;4;34.23;38.93;9.24;7.39
1824;4;23.37;16.65;6.59;13.4
1825;4;17.42;9.47;42.51;8.25
1826;4;4.13;26.65;7.67;44.08
1827;4;54.18;1.3;14.21;56.31
1828;4;44.61;15.2;46.36;49.58
1829;4;27.28;0.26;58.13;11.23
1830;4;51.93;8.59;58.76;43.5
1831;4;9.18;23.41;35.97;17.25
1832;4;15.87;20.48;27.66;27.68
1833;4;24.73;43.66;5.45;38.05
1834;4;1.22;29.23;58.29;9.12
1835;4;53.77;1.62;0.4;30.84
1836;4;48.1;7.76;36.46;38.51
1837;4;3.6;19.02;57.18;8.28
1838;4;17.91;8.05;50.3;6.19
1839;4;56.69;43.47;56.07;31.27
1840;4;37.86;17.28;12.35;26.5
1841;4;13.84;29.17;41.77;11.29
1842;4;51.57;37.94;53.32;36.35
1843;4;47.99;33.02;22.06;55.38
1844;4;58.67;18.74;34.01;8.79
1845;4;19.0;40.94;58.43;2.29
1846;4;1.02;58.62;16.96;37.52
1847;4;34.5;13.92;37.81;53.14
1848;4;8.28;0.99;14.27;43.27
1849;4;37.16;58.32;29.33;34.83
1850;4;50.71;10.12;43.0;7.66
1851;4;53.6;40.24;45.08;9.72
1852;4;41.71;16.98;34.82;35.71
1853;4;55.13;18.37;18.87;39.81
1854;4;8.02;16.59;1.15;42.62
1855;4;15.5;5.0;52.03;48.9
1856;4;20.25;33.89;30.5;15.77
1857;4;46.11;39.9;30.08;20.95
1858;4;11.41;30.38;9.38;17.9
1859;4;23.66;16.44;9.45;8.13
1860;4;46.29;38.54;53.23;12.05
1861;4;0.63;34.86;28.09;36.8
1862;4;59.36;46.24;8.95;24.47
1863;4;3.77;32.02;49.02;14.93
1864;4;13.94;8.05;5.49;36.09
1865;4;0.88;32.46;40.77;59.15
1866;4;10.3;15.86;23.91;28.52
1867;4;51.0;40.2;33.75;54.88
1868;4;5.61;15.64;13.47;25.42
1869;4;8.41;46.05;6.43;37.97
1870;4;23.26;32.59;55.28;45.17
1871;4;25.57;39.9;10.48;1.02
1872;4;4.41;21.8;29.81;15.51
1873;4;55.18;52.69;58.64;22.89
1874;4;29.49;36.42;59.93;16.25
1875;4;46.78;27.69;34.54;14.76
1876;4;32.35;40.59;15.92;30.74
1877;4;27.93;55.51;18.19;11.02
1878;4;4.85;29.14;43.86;21.99
1879;4;55.31;22.78;56.45;28.34
1880;4;24.52;51.21;13.97;24.39
1881;4;35.98;18.75;42.1;31.42
1882;4;53.16;49.84;0.31;16.73
1883;4;33.94;39.68;20.81;18.63
1884;4;9.02;44.81;18.43;17.56
1885;4;12.36;5.56;59.8;15.93
1886;4;30.31;0.54;22.32;18.59
1887;4;16.59;38.63;27.24;22.54
1888;4;22.8;56.52;37.26;47.11
1889;4;18.26;8.57;6.4;26.53
1890;4;59.25;12.08;19.97;3.17
1891;4;35.71;3.72;43.44;43.89
1892;4;33.35;32.75;12.66;12.55
1893;4;20.91;43.12;43.01;29.23
1894;4;45.94;0.31;32.24;11.16
1895;4;38.13;58.82;40.38;1.71
1896;4;16.28;43.65;51.5;51.95
1897;4;14.74;53.27;14.31;24.33
1898;4;26.01;2.43;23.42;20.0
1899;4;39.1;51.16;39.58;50.08
1900;4;38.67;30.89;35.32;36.82
1901;4;36.01;20.54;33.06;23.29
1902;4;52.36;3.6;34.22;29.53
1903;4;4.85;12.7;42.51;39.45
1904;4;18.4;20.61;19.92;15.98
1905;4;40.66;5.41;1.85;22.01
1906;4;13.65;3.79;57.36;31.53
1907;4;33.41;29.24;52.1;9.38
1908;4;29.25;51.67;14.58;18.39
1909;4;35.63;31.47;21.88;0.59
1910;4;13.55;54.85;27.93;13.38
1911;4;23.81;27.21;36.36;2.87
1912;4;41.88;29.03;10.91;24.99
1913;4;13.49;22.41;38.91;39.64
1914;4;20.97;57.83;18.2;25.58
1915;4;3.69;48.25;44.08;12.1
1916;4;30.71;12.49;51.27;19.54
1917;4;20.45;1.66;16.26;42.99
1918;4;21.02;10.53;7.17;43.35
1919;4;5.19;21.47;22.68;25.66
1920;4;56.57;10.56;6.85;28.37
1921;4;27.7;44.82;4.97;56.96
1922;4;36.97;15.26;34.64;12.16
1923;4;59.28;23.52;28.15;27.27
1924;4;55.35;29.64;55.28;59.24
1925;4;56.15;14.81;21.04;16.03
1926;4;52.92;16.86;49.94;47.23
1927;4;38.36;36.33;17.12;36.05
1928;4;22.33;48.39;27.93;29.04
1929;4;44.49;9.73;59.79;25.11
1930;4;47.48;20.98;25.24;37.1
1931;4;37.31;12.61;31.0;38.13
1932;4;22.56;7.31;56.78;10.57
1933;4;30.65;53.45;37.31;8.18
1934;4;48.16;42.52;3.48;1.08
1935;4;2.81;39.04;22.25;19.89
1936;4;56.92;23.66;30.93;48.29
1937;4;16.56;19.03;49.07;13.46
1938;4;56.76;54.36;50.94;30.74
1939;4;21.13;27.31;12.78;12.63
1940;4;54.17;21.5;52.63;53.06
1941;4;26.34;54.72;15.56;5.12
1942;4;55.51;26.34;24.34;25.39
1943;4;34.15;42.75;14.42;58.68
1944;4;18.82;7.0;3.06;45.78
1945;4;27.81;42.83;5.14;11.35
1946;4;4.14;24.41;22.66;31.51
1947;4;33.88;40.8;41.53;9.05
1948;4;4.82;59.02;47.59;0.16
1949;4;47.35;41.24;3.89;59.05
1950;4;37.77;40.07;53.44;16.23
1951;4;45.16;1.16;5.72;22.56
1952;4;5.17;4.89;10.75;34.34
1953;4;28.15;57.74;2.66;44.88
1954;4;55.65;0.02;23.82;4.67
1955;4;46.94;9.7;2.63;56.42
1956;4;27.34;11.45;50.71;21.6
1957;4;1.79;26.96;11.17;52.92
1958;4;50.84;46.04;26.11;11.43
1959;4;41.72;18.09;0.91;58.35
1960;4;24.59;21.24;23.47;29.96
1961;4;3.2;20.23;29.27;8.7
1962;4;10.62;35.15;47.95;35.9
1963;4;3.47;31.17;43.23;50.12
1964;4;13.12;44.1;26.58;0.83
1965;4;58.97;57.98;5.26;19.77
1966;4;17.87;29.91;37.18;31.69
1967;4;33.85;32.06;29.39;12.62
1968;4;45.07;13.77;52.52;16.63
1969;4;39.03;35.0;51.33;52.76
1970;4;43.29;9.06;51.19;59.97
1971;4;36.85;35.0;11.66;22.38
1972;4;7.45;19.98;41.66;47.37
1973;4;1.68;28.4;46.15;56.91
1974;4;58.39;28.35;41.01;56.78
1975;4;21.69;55.91;12.07;9.63
1976;4;56.84;45.52;4.85;46.26
1977;4;41.96;58.27;34.53;24.1
1978;4;19.48;21.54;19.89;24.4
1979;4;44.21;30.71;51.91;7.8
1980;4;39.97;18.76;5.61;4.25
1981;4;33.42;51.14;14.19;15.31
1982;4;52.4;51.79;46.58;16.63
1983;4;56.49;11.36;3.33;24.46
1984;4;30.23;31.27;31.89;53.6
1985;4;13.24;36.13;39.64;3.65
1986;4;28.17;23.11;53.15;8.1
1987;4;54.93;9.62;13.02;43.89
1988;4;29.94;30.73;27.55;50.41
1989;4;40.65;3.83;13.22;43.8
1990;4;59.49;22.14;27.5;37.53
1991;4;16.62;58.6;28.0;10.96
1992;4;8.56;39.06;53.31;46.13
1993;4;38.83;57.92;33.16;17.98
1994;4;28.12;0.2;40.38;55.03
1995;4;14.13;41.96;13.54;6.62
1996;4;6.69;25.79;7.41;58.09
1997;4;10.04;49.58;8.81;8.37
1998;4;33.02;25.46;27.12;43.3
1999;4;58.57;40.91;53.2;44.81
2000;4;36.0;6.63;15.86;8.97
2001;4;54.17;44.53;12.99;6.07
2002;4;49.51;55.44;13.87;22.88
2003;4;1.14;28.94;0.93;0.89
2004;4;44.96;37.37;22.25;45.25
2005;4;40.69;32.89;21.4;6.46
2006;4;29.16;39.71;38.55;31.37
2007;4;2.91;24.22;35.35;1.53
2008;4;40.45;12.87;47.2;4.74
2009;4;43.86;51.74;29.16;41.12
2010;4;50.57;22.81;36.33;46.64
2011;4;43.04;9.85;46.06;46.1
2012;4;35.25;21.44;7.49;42.94
2013;4;11.41;30.43;34.49;56.2
2014;4;11.06;37.45;19.76;4.0
2015;4;55.33;11.71;42.1;29.54
2016;4;31.38;24.31;24.66;48.53
2017;4;16.48;48.59;39.47;27.29
2018;4;29.17;57.88;43.48;57.36
2019;4;3.14;4.15;52.56;16.68
2020;4;9.26;30.45;53.33;37.74
2021;4;42.97;16.92;37.87;40.74
2022;4;27.98;43.57;43.58;34.4
2023;4;42.63;33.39;29.21;18.14
2024;4;12.76;16.56;59.07;57.77
2025;4;54.28;10.68;20.19;11.52
2026;4;29.44;43.03;1.55;35.7
2027;4;24.44;48.59;21.32;17.6
2028;4;0.16;42.3;55.95;49.14
2029;4;15.31;25.94;25.72;27.5
2030;4;49.37;27.99;42.82;47.88
2031;4;43.67;10.73;52.53;40.6
2032;4;30.87;50.8;33.59;57.11
2033;4;17.94;28.55;31.76;30.27
2034;4;43.46;27.66;19.93;40.68
2035;4;28.2;9.21;29.88;54.88
2036;4;38.07;44.31;43.91;41.95
2037;4;59.79;25.82;9.88;2.42
2038;4;54.03;53.39;50.29;38.04
2039;4;15.44;56.18;14.91;32.11
2040;4;57.2;5.22;57.47;38.35
2041;4;46.35;11.0;59.43;31.31
2042;4;47.76;23.4;58.62;13.23
2043;4;7.37;8.55;46.9;21.17
2044;4;40.33;12.18;39.4;33.69
2045;4;46.49;50.42;47.98;39.3
2046;4;14.19;17.9;33.87;57.87
2047;4;33.99;7.84;28.17;22.87
2048;4;6.33;41.52;34.92;15.35
2049;4;51.31;3.41;49.0;50.5
2050;4;55.07;54.32;10.87;14.95
2051;4;35.1;27.65;1.57;56.22
2052;4;16.95;23.93;54.56;37.01
2053;4;46.39;44.98;46.62;4.01
2054;4;14.67;12.84;46.55;45.92
2055;4;10.45;58.97;9.98;26.1
2056;4;8.77;6.33;28.87;33.9
2057;4;7.31;41.13;17.45;43.58
2058;4;0.84;42.15;40.72;1.66
2059;4;48.26;3.15;48.03;22.47
2060;4;50.95;28.94;42.81;17.08
2061;4;28.64;27.01;59.59;53.82
2062;4;27.0;35.42;31.54;27.49
2063;4;22.05;22.65;15.83;1.05
2064;4;38.88;47.7;39.78;16.65
2065;4;16.23;17.76;58.67;32.9
2066;4;4.93;6.52;35.54;32.14
2067;4;5.92;59.45;4.86;15.5
2068;4;53.7;51.82;45.15;44.01
2069;4;52.83;22.08;1.04;11.66
2070;4;58.5;16.48;2.28;30.72
2071;4;58.08;51.31;45.97;11.04
2072;4;37.67;46.58;39.5;43.02
2073;4;27.16;48.55;4.1;29.27
2074;4;48.19;40.14;33.6;11.71
2075;4;2.85;35.69;9.45;49.62
2076;4;15.37;51.44;51.43;40.23
2077;4;56.21;14.67;33.65;15.38
2078;4;16.46;43.14;57.5;17.8
2079;4;20.91;51.39;47.29;36.5
2080;4;50.76;23.26;20.0;44.05
2081;4;51.07;8.68;58.45;28.68
2082;4;24.08;59.02;6.62;50.93
2083;4;38.0;47.95;47.46;58.38
2084;4;30.2;34.87;56.73;22.89
2085;4;15.93;34.03;11.82;42.04
2086;4;7.2;56.61;51.31;11.08
2087;4;41.96;12.84;50.33;42.97
2088;4;21.17;18.82;57.26;52.36
2089;4;30.6;46.65;10.36;24.08
2090;4;45.33;47.69;17.35;59.23
2091;4;38.04;46.27;37.25;30.08
2092;4;36.97;6.35;12.6;1.3
2093;4;6.3;14.98;19.85;47.21
2094;4;50.23;44.82;58.24;54.23
2095;4;32.73;53.8;21.16;4.15
2096;4;17.24;51.65;30.0;47.02
2097;4;24.82;32.6;18.11;32.21
2098;4;45.53;19.43;32.11;13.59
2099;4;15.79;46.73;49.35;38.32
2100;4;54.31;51.26;33.42;9.29
2101;4;31.05;33.79;25.14;59.21
2102;4;47.37;10.18;13.28;8.42
2103;4;30.77;0.12;28.33;59.93
2104;4;55.47;28.85;13.57;53.49
2105;4;48.91;41.64;30.26;15.29
2106;4;55.75;51.47;48.35;2.15
2107;4;3.78;18.61;0.81;47.52
2108;4;11.06;15.07;17.67;32.63
2109;4;50.54;19.01;26.37;48.41
2110;4;6.86;12.29;26.98;23.44
2111;4;20.7;59.99;4.79;29.38
2112;4;58.43;32.76;28.68;18.45
2113;4;48.97;12.2;1.37;57.9
2114;4;16.17;35.2;57.22;42.9
2115;4;2.7;26.43;24.73;33.44
2116;4;11.72;37.32;4.27;11.42
2117;4;24.04;17.3;36.65;51.48
2118;4;42.48;45.64;55.48;3.88
2119;4;10.17;13.52;4.87;18.82
2120;4;7.58;22.37;45.27;59.78
2121;4;11.76;19.37;2.69;18.67
2122;4;22.71;41.4;21.11;37.29
2123;4;4.93;27.02;14.62;58.71
2124;4;16.71;20.58;3.86;37.53
2125;4;26.96;54.26;21.76;10.72
2126;4;27.68;52.34;5.57;50.26
2127;4;0.89;37.32;56.13;24.84
2128;4;51.21;29.8;1.27;11.43
2129;4;29.39;23.25;47.8;37.09
2130;4;48.62;40.42;46.23;38.93
2131;4;33.01;41.66;23.87;3.37
2132;4;17.85;14.4;25.14;26.96
2133;4;23.09;10.31;33.29;48.3
2134;4;44.68;9.83;34.76;15.17
2135;4;34.61;44.1;26.4;32.31
2136;4;27.22;11.8;16.46;3.3
2137;4;19.15;52.26;53.34;35.33
2138;4;41.15;57.46;30.16;57.23
2139;4;13.14;43.16;20.18;30.38
2140;4;48.65;14.3;56.15;7.26
2141;4;11.85;51.48;56.83;35.52
2142;4;8.64;33.58;26.33;34.48
2143;4;14.13;57.27;45.6;7.4
2144;4;21.08;16.15;21.23;36.18
2145;4;58.17;41.52;54.66;14.92
2146;4;33.11;42.72;44.38;56.03
2147;4;23.7;37.91;14.98;46.15
2148;4;29.73;15.74;0.59;59.91
2149;4;10.57;55.29;55.16;17.13
2150;4;26.72;14.83;39.39;53.42
2151;4;19.26;0.5;42.78;25.66
2152;4;38.65;3.18;0.41;51.64
2153;4;13.25;46.14;16.53;8.63
2154;4;29.55;56.65;11.9;27.26
2155;4;18.71;43.01;27.88;16.09
2156;4;49.15;23.02;49.13;37.79
2157;4;51.68;11.56;26.46;50.58
2158;4;52.23;53.3;53.94;27.8
2159;4;37.87;42.33;17.97;54.98
2160;4;54.06;42.22;12.08;16.91
2161;4;25.54;49.63;18.8;47.17
2162;4;29.35;50.15;59.73;19.6
2163;4;46.38;18.34;6.09;55.09
2164;4;57.83;13.35;45.71;17.49
2165;4;14.98;18.27;17.43;0.32
2166;4;33.78;4.88;30.92;20.1
2167;4;11.85;55.76;29.17;53.65
2168;4;12.58;43.05;41.39;24.82
2169;4;50.3;27.15;37.11;21.02
2170;4;1.84;19.79;46.51;2.15
2171;4;2.52;53.67;58.85;53.12
2172;4;59.88;35.72;8.88;46.79
2173;4;14.91;52.39;31.55;7.04
2174;4;19.33;4.37;47.3;10.66
2175;4;18.1;52.85;14.24;23.41
2176;4;28.51;42.39;49.35;48.68
2177;4;11.7;23.94;38.54;37.18
2178;4;58.42;58.03;5.04;43.05
2179;4;59.13;30.74;46.9;35.66
2180;4;18.0;24.91;8.06;27.0
2181;4;22.76;55.74;12.2;11.99
2182;4;35.39;43.19;26.09;23.84
2183;4;44.56;34.27;47.87;17.42
2184;4;58.04;25.32;36.62;12.18
2185;4;32.47;8.59;32.33;10.95
2186;4;39.21;58.44;59.81;23.13
2187;4;27.82;20.32;26.86;59.34
2188;4;13.81;50.46;54.88;30.41
2189;4;43.93;35.78;20.87;16.21
2190;4;41.07;42.1;21.44;29.14
2191;4;21.17;33.94;13.49;43.36
2192;4;7.09;1.81;2.38;54.3
2193;4;18.74;41.42;15.52;52.71
2194;4;14.64;35.88;59.64;24.61
2195;4;58.38;34.35;50.71;2.36
2196;4;3.27;40.61;9.48;32.67
2197;4;10.18;1.52;10.36;54.87
2198;4;17.27;58.89;38.67;37.36
2199;4;45.89;58.59;10.23;41.37
2200;4;34.23;38.13;38.06;29.22
2201;4;39.72;37.81;53.69;29.71
2202;4;22.06;41.76;5.13;14.69
2203;4;32.19;33.0;40.19;30.1
2204;4;7.04;1.28;41.83;20.21
2205;4;46.89;34.29;32.92;6.49
2206;4;10.74;31.12;49.35;31.8
2207;4;25.68;42.34;54.81;57.15
2208;4;28.54;3.34;16.23;41.19
2209;4;2.49;26.52;16.59;42.81
2210;4;57.42;34.22;11.32;24.25
2211;4;50.8;6.76;36.25;55.58
2212;4;15.81;10.03;28.02;52.61
2213;4;35.25;13.63;43.48;17.23
2214;4;13.24;13.84;21.35;34.33
2215;4;52.53;56.34;38.51;9.98
2216;4;2.45;50.74;14.35;34.48
2217;4;1.71;3.07;48.86;18.32
2218;4;21.82;3.38;45.18;41.47
2219;4;39.35;13.54;43.48;55.06
2220;4;30.73;45.04;41.57;40.02
2221;4;29.59;18.11;17.81;40.21
2222;4;35.64;12.27;23.89;6.61
2223;4;14.41;53.29;59.09;15.7
2224;4;19.64;34.36;33.58;58.25
2225;4;24.4;38.05;35.69;34.7
2226;4;43.18;51.52;38.21;40.52
2227;4;25.14;50.77;9.56;38.5
2228;4;58.73;9.04;19.77;15.59
2229;4;29.54;21.18;25.7;49.72
2230;4;17.05;9.55;47.62;6.2
2231;4;1.27;47.08;47.75;4.78
2232;4;17.9;20.41;32.63;6.46
2233;4;29.65;40.46;43.52;4.4
2234;4;32.84;8.3;13.95;25.17
2235;4;11.08;2.46;59.66;35.13
2236;4;2.93;8.31;44.93;2.82
2237;4;7.36;21.97;19.15;30.54
2238;4;48.95;9.45;19.65;57.76
2239;4;6.09;7.37;11.0;15.34
2240;4;7.01;33.72;36.53;32.76
2241;4;43.4;16.05;55.72;30.62
2242;4;37.19;21.0;50.6;27.47
2243;4;44.16;21.29;25.89;33.94
2244;4;47.99;46.64;40.76;17.99
2245;4;10.1;11.2;55.56;42.23
2246;4;14.3;34.04;13.63;39.15
2247;4;0.82;9.18;47.66;21.14
2248;4;41.61;59.25;20.47;20.42
2249;4;28.17;40.7;23.26;59.07
2250;4;4.28;19.72;18.55;1.38
2251;4;59.04;25.76;11.75;59.27
2252;4;40.49;34.27;23.62;27.59
2253;4;36.92;11.96;55.9;58.36
2254;4;21.65;16.49;54.82;2.61
2255;4;27.39;37.47;20.76;14.69
2256;4;29.06;58.53;48.56;27.21
2257;4;7.8;8.68;50.4;24.77
2258;4;45.46;37.58;52.9;31.46
2259;4;36.45;52.19;11.54;21.26
2260;4;24.28;51.87;8.85;40.65
2261;4;51.31;15.59;57.92;0.82
2262;4;14.28;8.69;0.1;30.9
2263;4;3.72;46.72;24.48;45.18
2264;4;32.31;1.14;7.7;25.32
2265;4;27.22;56.08;55.41;13.79
2266;4;51.97;5.95;21.1;16.48
2267;4;56.73;21.89;24.81;1.43
2268;4;10.9;29.53;52.09;36.21
2269;4;8.29;52.47;4.28;29.09
2270;4;54.33;44.06;33.09;48.48
2271;4;24.7;35.55;26.1;31.58
2272;4;47.79;31.12;16.35;16.24
2273;4;7.17;39.07;46.18;20.1
2274;4;46.6;44.69;25.45;28.11
2275;4;8.33;3.18;5.78;13.2
2276;4;4.88;40.66;5.56;25.71
2277;4;16.75;37.92;25.81;4.53
2278;4;21.88;15.16;34.14;7.63
2279;4;18.2;16.3;2.88;10.64
2280;4;38.27;48.54;8.34;40.68
2281;4;33.94;47.31;50.97;17.26
2282;4;10.28;47.3;20.65;24.52
2283;4;31.29;8.55;7.77;17.4
2284;4;44.19;11.04;9.41;10.35
2285;4;36.62;53.0;19.62;49.63
2286;4;49.11;46.52;45.48;29.6
2287;4;16.06;59.6;34.07;39.9
2288;4;40.73;25.85;51.68;23.45
2289;4;4.15;32.22;4.07;45.26
2290;4;23.73;1.19;46.4;59.11
2291;4;15.74;46.69;42.66;12.81
2292;4;15.54;42.72;37.98;13.55
2293;4;11.13;40.36;22.32;42.31
2294;4;9.41;42.24;31.18;20.81
2295;4;20.07;53.99;47.79;55.76
2296;4;49.23;39.43;22.39;53.41
2297;4;4.49;50.39;6.47;12.27
2298;4;4.02;22.89;54.96;24.07
2299;4;15.39;9.62;15.31;21.68
2300;4;24.8;32.99;1.16;8.31
2301;4;14.08;55.08;58.22;25.19
2302;4;41.51;28.79;12.27;23.94
2303;4;3.01;20.47;2.98;46.46
2304;4;32.78;16.02;13.28;18.32
2305;4;46.44;41.87;1.56;51.43
2306;4;56.29;48.24;53.64;9.13
2307;4;16.06;54.74;32.96;30.26
2308;4;2.35;28.39;40.64;39.62
2309;4;52.07;50.52;2.47;29.86
2310;4;8.55;32.71;36.79;44.12
2311;4;44.6;22.16;26.32;0.15
2312;4;28.22;34.16;37.78;34.76
2313;4;56.01;43.51;5.81;52.6
2314;4;0.29;17.61;22.45;15.13
2315;4;19.14;41.99;9.73;4.35
2316;4;43.45;53.63;1.28;1.89
2317;4;1.75;39.13;59.27;36.18
2318;4;52.3;33.26;44.83;10.09
2319;4;2.51;28.78;24.2;47.88
2320;4;8.08;40.72;48.74;53.05
2321;4;58.55;57.34;54.46;49.2
2322;4;52.01;16.13;26.6;42.7
2323;4;20.08;5.84;6.0;39.77
2324;4;43.63;15.56;57.37;31.32
2325;4;42.07;28.34;55.06;6.52
2326;4;22.17;50.24;48.61;50.32
2327;4;38.36;36.37;29.61;21.66
2328;4;3.47;2.3;32.22;17.12
2329;4;18.41;53.88;42.18;19.89
2330;4;20.35;8.91;44.08;15.95
2331;4;1.92;42.46;42.86;47.96
2332;4;9.03;42.16;33.97;13.32
2333;4;21.49;31.34;6.69;55.08
2334;4;59.4;6.62;27.52;4.17
2335;4;18.72;21.76;24.11;47.47
2336;4;1.91;11.73;56.35;39.46
2337;4;53.76;50.47;58.79;5.46
2338;4;18.69;11.22;48.19;21.06
2339;4;3.77;31.8;51.56;56.46
2340;4;21.79;56.49;3.2;4.9
2341;4;40.31;32.96;44.6;32.14
2342;4;56.19;26.28;18.19;28.08
2343;4;11.12;32.24;14.72;13.28
2344;4;40.26;49.55;35.08;50.96
2345;4;6.3;24.65;19.91;0.51
2346;4;51.53;33.74;45.15;19.98
2347;4;24.29;34.64;17.91;44.42
2348;4;40.44;25.65;55.55;12.08
2349;4;27.81;30.52;51.01;23.33
2350;4;29.77;26.75;39.55;16.66
2351;4;14.99;50.12;5.91;12.09
2352;4;12.54;0.4;47.01;5.87
2353;4;45.98;22.44;32.66;40.28
2354;4;36.12;42.77;6.62;59.05
2355;4;0.22;44.7;21.73;33.2
2356;4;15.22;44.74;26.2;22.29
2357;4;54.58;29.61;33.12;23.95
2358;4;31.54;46.89;32.87;58.9
2359;4;7.73;52.33;46.48;19.96
2360;4;32.83;44.59;9.23;41.66
2361;4;30.83;41.75;56.35;2.41
2362;4;19.08;55.41;57.26;12.68
2363;4;39.84;55.75;51.32;11.83
2364;4;18.51;15.84;16.32;51.78
2365;4;59.72;55.01;31.26;48.19
2366;4;11.22;49.61;56.86;9.3
2367;4;5.64;24.99;51.54;9.03
2368;4;33.13;44.48;26.08;53.95
2369;4;21.6;50.66;58.14;23.75
2370;4;47.98;9.82;17.31;1.98
2371;4;11.5;23.67;12.81;57.55
2372;4;30.14;1.99;29.39;28.02
2373;4;13.12;56.47;42.11;13.46
2374;4;55.93;39.63;17.68;33.99
2375;4;19.98;53.02;59.4;15.56
2376;4;36.23;25.99;32.98;6.41
2377;4;31.59;20.8;3.75;32.06
2378;4;58.03;10.43;40.13;48.42
2379;4;47.09;23.57;54.67;51.38
2380;4;37.83;56.1;42.49;47.09
2381;4;32.67;9.55;16.83;59.61
2382;4;44.35;16.12;14.02;31.94
2383;4;27.91;4.71;23.54;42.91
2384;4;23.58;15.05;55.25;15.62
2385;4;31.37;35.67;43.13;12.89
2386;4;13.65;48.1;4.76;42.5
2387;4;40.54;1.85;7.13;8.58
2388;4;32.5;4.97;32.61;46.08
2389;4;36.52;31.52;54.33;43.29
2390;4;35.81;0.47;37.17;31.08
2391;4;18.5;11.35;39.52;39.66
2392;4;58.18;9.05;1.9;31.05
2393;4;28.49;53.97;51.13;51.26
2394;4;5.11;35.42;3.5;27.37
2395;4;1.34;23.29;36.57;4.23
2396;4;18.68;28.23;17.98;30.53
2397;4;10.35;32.14;9.35;7.13
2398;4;14.42;18.98;46.05;59.46
2399;4;53.76;1.77;46.92;12.52
2400;4;2.42;23.34;14.44;9.9
2401;4;42.3;47.97;23.23;28.51
2402;4;0.15;36.86;4.43;17.51
2403;4;2.99;53.17;55.01;53.75
2404;4;39.85;52.3;54.35;16.79
2405;4;49.57;39.49;15.74;4.1
2406;4;8.19;40.61;57.32;31.4
2407;4;44.59;31.96;26.28;34.47
2408;4;30.98;32.67;50.7;47.01
2409;4;33.61;36.82;6.16;54.04
2410;4;30.59;34.0;9.0;12.36
2411;4;26.55;54.35;44.49;8.39
2412;4;38.84;59.37;6.35;49.42
2413;4;56.62;0.89;4.57;56.73
2414;4;43.16;49.63;10.36;8.62
2415;4;21.81;29.65;31.04;27.7
2416;4;18.69;47.66;23.65;39.79
2417;4;29.51;14.93;43.63;12.09
2418;4;33.96;5.76;44.58;24.98
2419;4;59.1;39.34;36.55;5.81
2420;4;33.19;51.36;53.7;53.65
2421;4;53.16;18.66;17.35;11.41
2422;4;52.53;13.4;7.4;56.44
2423;4;2.14;33.9;54.43;41.69
2424;4;23.38;26.27;15.16;28.11
2425;4;23.07;15.25;17.01;23.55
2426;4;10.14;23.61;52.02;5.72
2427;4;27.24;17.39;46.64;35.57
2428;4;5.51;28.88;12.65;2.71
2429;4;27.36;0.98;54.21;7.7
2430;4;40.75;45.05;28.56;54.9
2431;4;49.2;29.7;31.48;6.23
2432;4;3.79;40.25;24.86;9.19
2433;4;8.11;7.65;40.99;22.66
2434;4;12.94;1.76;28.19;20.86
2435;4;45.6;16.61;23.56;59.67
2436;4;48.88;45.19;52.17;40.28
2437;4;36.12;47.75;57.09;2.53
2438;4;22.65;41.19;21.87;4.91
2439;4;49.49;37.54;35.87;39.41
2440;4;32.41;36.62;33.92;7.5
2441;4;28.95;52.29;34.29;8.9
2442;4;36.76;2.42;3.59;26.25
