timestamp;id;weight0;weight1;weight2;weight3
1794;8;25.07;54.48;14.89;46.42
1795;8;9.53;42.49;32.02;31.13
1796;8;28.98;29.46;24.02;43.89
1797;8;34.19;57.53;32.61;50.16
1798;8;53.61;52.03;53.6;37.43
1799;8;41.75;2.45;32.84;39.66
1800;8;33.8;43.59;0.33;37.41
1801;8;55.1;22.8;22.92;10.91
1802;8;35.52;29.53;0.4;36.11
1803;8;1.54;51.89;6.4;31.81
1804;8;3.82;49.14;3.77;32.22
1805;8;44.93;11.16;4.48;51.54
1806;8;0.35;33.89;55.84;26.59
1807;8;36.69;15.67;59.25;50.09
1808;8;23.03;31.19;23.14;40.04
1809;8;6.09;9.15;59.71;30.89
1810;8;15.64;25.69;34.54;39.18
1811;8;24.86;8.36;9.7;49.95
1812;8;30.13;5.38;44.29;31.01
1813;8;16.58;51.36;51.53;9.87
1814;8;39.32;34.35;58.6;2.16
1815;8;35.87;39.17;54.54;42.13
1816;8;52.67;49.56;2.09;53.72
1817;8;57.76;35.57;32.35;35.84
1818;8;3.04;13.6;15.6;17.42
1819;8;12.41;44.63;27.92;6.59
1820;8;26.98;50.56;12.0;14.09
1821;8;35.45;40.49;40.31;13.47
1822;8;36.33;27.16;31.21;10.19
1823;8;19.1;19.06;42.27;27.85
1824;8;14.02;36.21;11.24;43.34
1825;8;24.43;36.32;32.47;52.13
1826;8;21.56;14.58;6.43;42.67
1827;8;9.89;32.66;21.42;21.87
1828;8;1.11;42.64;39.6;44.87
1829;8;46.31;38.02;45.2;59.7
1830;8;9.86;7.46;49.44;1.74
1831;8;43.84;47.4;15.72;44.33
1832;8;39.41;26.77;49.77;10.19
1833;8;10.69;11.3;11.71;52.94
1834;8;27.85;45.78;32.0;10.51
1835;8;19.27;40.7;9.37;10.52
1836;8;27.39;34.07;57.4;53.75
1837;8;29.73;41.35;46.57;14.27
1838;8;25.18;4.51;40.57;34.05
1839;8;36.22;46.71;29.79;56.6
1840;8;10.06;51.51;0.69;16.87
1841;8;56.1;14.37;27.47;45.06
1842;8;53.04;20.47;11.93;28.89
1843;8;37.32;25.45;49.14;12.42
1844;8;4.13;55.79;59.61;50.51
1845;8;14.23;41.68;3.98;5.47
1846;8;43.42;49.37;23.47;6.69
1847;8;17.01;9.61;7.95;55.75
1848;8;38.97;46.77;24.72;47.18
1849;8;34.98;36.75;23.51;50.64
1850;8;59.33;23.17;8.08;41.78
1851;8;49.08;19.1;50.8;58.09
1852;8;23.48;36.17;25.63;51.7
1853;8;43.61;34.81;4.34;53.5
1854;8;25.77;37.61;3.63;12.71
1855;8;42.63;13.38;44.2;51.89
1856;8;8.77;21.46;9.04;1.03
1857;8;51.15;25.29;45.71;43.98
1858;8;51.64;59.96;7.09;7.82
1859;8;36.36;31.43;26.5;49.27
1860;8;36.77;35.01;36.4;23.06
1861;8;39.14;46.99;5.12;14.72
1862;8;52.51;27.06;3.23;44.76
1863;8;41.17;9.56;59.97;22.23
1864;8;24.61;58.49;51.17;4.35
1865;8;7.66;35.87;52.68;23.32
1866;8;24.19;3.6;17.95;34.0
1867;8;1.23;26.89;54.93;14.38
1868;8;14.93;12.46;45.7;16.92
1869;8;36.83;55.78;12.54;20.95
1870;8;37.22;10.52;46.21;16.31
1871;8;23.32;48.55;16.05;54.08
1872;8;42.02;31.25;57.7;13.96
1873;8;31.55;41.7;41.51;37.59
1874;8;42.17;33.82;4.55;44.27
1875;8;4.54;36.71;20.72;19.12
1876;8;3.82;33.01;26.4;24.59
1877;8;19.68;45.89;34.71;33.68
1878;8;55.84;3.43;38.29;37.73
1879;8;8.43;39.2;19.55;22.88
1880;8;49.79;55.08;18.16;37.53
1881;8;13.57;56.67;8.4;48.23
1882;8;38.31;12.49;13.24;3.25
1883;8;39.39;46.0;28.93;31.94
1884;8;14.61;4.48;11.86;23.8
1885;8;4.91;19.99;49.86;13.46
1886;8;30.81;26.65;22.1;47.51
1887;8;25.49;3.37;25.81;5.22
1888;8;27.81;53.73;53.79;8.41
1889;8;2.98;33.7;44.39;45.91
1890;8;44.54;13.85;15.4;34.8
1891;8;39.64;15.79;54.45;44.59
1892;8;49.17;31.91;32.18;41.04
1893;8;26.22;24.57;49.49;44.06
1894;8;30.21;44.12;27.15;58.35
1895;8;9.11;45.56;35.37;46.9
1896;8;40.01;0.83;1.37;35.61
1897;8;17.22;18.05;26.02;2.36
1898;8;18.59;29.74;4.98;15.76
1899;8;23.41;40.18;26.4;27.64
1900;8;20.4;6.61;5.52;49.01
1901;8;11.02;10.77;36.58;51.84
1902;8;41.83;35.6;54.96;58.36
1903;8;10.53;37.47;5.84;5.92
1904;8;42.15;56.34;32.01;8.63
1905;8;46.74;15.72;40.98;17.11
1906;8;45.64;49.79;51.06;24.55
1907;8;11.55;38.38;47.65;21.04
1908;8;47.67;50.08;4.4;59.01
1909;8;32.69;10.25;38.76;19.96
1910;8;2.36;24.4;19.09;47.17
1911;8;3.6;37.59;18.9;10.51
1912;8;4.74;58.02;24.99;57.4
1913;8;14.68;56.73;48.88;59.29
1914;8;14.89;36.63;5.43;24.82
1915;8;21.17;1.82;29.18;59.58
1916;8;47.1;12.96;57.04;48.34
1917;8;37.83;25.99;16.49;37.7
1918;8;21.46;0.04;0.19;27.13
1919;8;5.8;5.83;42.2;32.2
1920;8;50.9;47.92;36.54;7.2
1921;8;51.65;33.48;36.84;24.4
1922;8;31.24;36.13;5.13;44.13
1923;8;14.11;16.25;59.51;53.51
1924;8;57.02;9.05;23.64;22.71
1925;8;8.51;58.15;26.25;4.73
1926;8;20.89;36.04;36.08;9.43
1927;8;34.22;13.06;6.29;13.79
1928;8;9.24;33.79;3.65;48.51
1929;8;5.46;34.09;10.24;46.09
1930;8;1.86;2.62;30.02;7.58
1931;8;40.47;58.83;9.21;43.96
1932;8;38.28;4.21;27.69;33.63
1933;8;19.46;24.9;38.73;10.38
1934;8;48.64;2.58;46.78;35.26
1935;8;16.56;45.72;16.56;12.42
1936;8;1.7;5.61;2.89;41.97
1937;8;45.88;30.76;58.37;42.92
1938;8;17.83;59.06;15.32;6.5
1939;8;37.04;50.18;50.26;53.56
1940;8;49.65;20.37;2.29;30.81
1941;8;10.41;58.28;12.0;7.89
1942;8;8.06;14.23;14.61;31.95
1943;8;17.13;5.42;40.19;57.58
1944;8;26.47;27.01;44.23;38.24
1945;8;24.36;3.06;15.13;0.17
1946;8;30.8;52.3;39.18;42.03
1947;8;0.89;41.54;50.49;11.92
1948;8;18.18;54.49;31.46;29.59
1949;8;53.26;35.01;39.69;43.76
1950;8;1.97;52.65;59.21;44.15
1951;8;57.83;23.51;28.06;24.11
1952;8;35.81;41.75;59.81;32.9
1953;8;48.83;16.34;34.7;26.6
1954;8;24.53;23.28;45.26;23.85
1955;8;57.78;56.78;3.07;56.15
1956;8;4.58;12.5;46.44;53.3
1957;8;34.36;22.37;34.2;21.95
1958;8;31.76;24.36;47.62;59.96
1959;8;14.17;10.68;51.69;0.31
1960;8;28.95;55.19;27.78;36.4
1961;8;53.38;15.0;42.23;6.2
1962;8;21.58;32.23;0.24;23.78
1963;8;5.7;9.55;50.86;6.45
1964;8;3.57;18.28;16.99;30.7
1965;8;11.75;18.99;24.87;23.19
1966;8;11.55;13.39;59.32;32.11
1967;8;6.26;1.57;35.19;10.86
1968;8;39.98;30.73;51.11;38.92
1969;8;43.05;50.87;39.51;45.02
1970;8;44.91;58.91;6.42;4.46
1971;8;13.35;55.36;45.93;56.53
1972;8;59.29;17.65;37.73;8.37
1973;8;47.4;10.72;51.14;39.29
1974;8;37.3;9.01;26.31;34.06
1975;8;24.78;34.32;42.16;54.93
1976;8;20.65;41.31;31.37;50.28
1977;8;53.57;46.55;5.71;32.91
1978;8;34.49;37.82;9.28;42.99
1979;8;13.68;58.64;23.93;39.26
1980;8;35.62;57.29;9.4;18.11
1981;8;54.47;41.49;10.76;22.35
1982;8;10.89;8.48;48.17;11.2
1983;8;52.01;45.17;37.67;39.18
1984;8;38.34;15.86;17.58;34.84
1985;8;6.07;53.73;52.97;0.33
1986;8;18.94;28.39;59.98;29.58
1987;8;12.3;34.86;33.55;27.08
1988;8;1.62;38.71;55.23;19.32
1989;8;19.55;59.1;2.98;9.08
1990;8;59.32;14.73;2.08;26.99
1991;8;17.81;18.08;25.13;25.77
1992;8;8.85;40.75;29.99;41.43
1993;8;56.89;46.53;57.18;10.06
1994;8;2.12;40.22;53.01;41.23
1995;8;51.05;7.6;40.95;47.64
1996;8;31.81;27.26;52.19;36.45
1997;8;59.87;16.1;26.71;20.09
1998;8;8.76;49.08;7.93;44.1
1999;8;10.63;29.3;18.31;15.41
2000;8;44.29;16.27;18.87;48.21
2001;8;2.28;29.89;23.57;4.07
2002;8;44.8;53.28;18.67;10.33
2003;8;6.48;0.65;29.18;54.23
2004;8;21.62;36.06;17.34;11.36
2005;8;15.63;45.59;53.73;34.12
2006;8;13.69;58.96;8.36;20.57
2007;8;23.47;6.93;28.17;45.37
2008;8;35.99;48.09;18.38;2.59
2009;8;18.15;42.82;47.48;25.23
2010;8;1.24;53.15;10.68;8.35
2011;8;3.31;45.12;52.64;31.36
2012;8;57.73;4.96;29.1;30.77
2013;8;17.16;52.12;56.83;37.37
2014;8;1.05;20.64;23.78;20.99
2015;8;14.92;45.58;4.9;2.55
2016;8;32.33;13.74;15.32;56.16
2017;8;34.83;56.82;50.0;34.11
2018;8;50.81;21.2;8.7;4.51
2019;8;2.99;21.48;6.51;55.28
2020;8;23.44;34.5;43.61;28.59
2021;8;47.22;37.48;53.05;27.72
2022;8;29.34;56.92;2.5;42.59
2023;8;45.13;15.89;34.76;51.44
2024;8;31.63;44.05;12.96;34.55
2025;8;26.8;9.19;8.64;40.75
2026;8;44.64;59.84;15.92;59.38
2027;8;7.14;56.69;11.15;9.51
2028;8;59.05;34.93;26.0;43.39
2029;8;58.21;21.54;41.83;34.07
2030;8;2.71;29.83;45.72;36.44
2031;8;6.82;29.15;12.08;57.19
2032;8;29.99;59.64;49.86;2.36
2033;8;17.47;31.36;23.05;11.45
2034;8;7.24;52.69;51.58;53.56
2035;8;36.05;36.28;31.57;35.35
2036;8;17.21;50.1;36.69;10.77
2037;8;44.46;38.13;18.17;30.56
2038;8;0.15;48.42;47.64;3.61
2039;8;31.26;16.89;46.16;43.63
2040;8;24.22;42.35;53.67;3.03
2041;8;38.87;32.24;35.67;30.53
2042;8;53.07;59.84;38.6;31.35
2043;8;2.23;31.43;51.85;37.41
2044;8;13.32;56.47;32.75;50.76
2045;8;9.42;25.84;0.89;45.9
2046;8;19.55;31.38;10.49;46.27
2047;8;9.29;45.49;43.21;6.32
2048;8;29.65;21.75;9.92;53.8
2049;8;46.46;16.56;47.46;57.14
2050;8;18.24;8.06;6.04;19.37
2051;8;18.84;21.1;24.57;44.17
2052;8;30.89;17.07;44.14;50.26
2053;8;7.95;33.87;15.74;47.61
2054;8;36.85;4.81;14.61;13.91
2055;8;27.27;45.72;23.3;40.51
2056;8;53.04;16.56;25.85;35.54
2057;8;28.81;58.21;48.51;57.0
2058;8;7.05;55.96;6.76;40.23
2059;8;3.22;49.04;15.25;43.47
2060;8;21.89;10.45;5.09;40.37
2061;8;23.57;22.88;33.6;21.29
2062;8;20.16;54.95;23.46;4.43
2063;8;38.15;37.37;32.26;4.25
2064;8;20.45;51.15;49.23;17.73
2065;8;12.42;48.6;23.8;29.18
2066;8;53.69;14.29;49.88;21.18
2067;8;15.38;35.95;1.78;13.04
2068;8;22.16;14.65;20.35;48.87
2069;8;40.65;40.84;43.7;4.95
2070;8;18.86;55.83;3.76;40.34
2071;8;27.39;8.83;8.65;36.37
2072;8;20.07;7.0;22.14;58.28
2073;8;21.39;59.93;33.83;47.9
2074;8;38.8;41.09;48.43;17.75
2075;8;11.51;26.56;48.87;26.04
2076;8;41.76;6.18;46.51;27.58
2077;8;11.73;53.82;21.76;18.22
2078;8;27.76;12.04;0.46;59.87
2079;8;14.0;51.66;25.66;9.49
2080;8;20.16;29.12;49.77;18.5
2081;8;52.22;3.62;10.35;19.31
2082;8;41.1;31.92;21.85;32.45
2083;8;32.45;31.69;17.44;11.61
2084;8;30.31;13.97;8.36;34.77
2085;8;19.71;31.89;33.19;6.68
2086;8;46.18;56.44;46.88;43.17
2087;8;6.54;30.22;8.08;18.12
2088;8;21.85;47.59;44.29;52.98
2089;8;3.54;23.6;47.0;53.24
2090;8;44.06;45.1;13.55;28.33
2091;8;47.19;5.37;9.11;10.35
2092;8;37.45;8.33;50.12;12.54
2093;8;35.12;49.92;51.28;41.12
2094;8;32.11;42.84;29.69;33.42
2095;8;34.07;46.23;4.19;41.59
2096;8;47.06;33.97;43.59;34.47
2097;8;40.85;4.65;45.0;9.99
2098;8;17.45;21.88;23.52;17.74
2099;8;51.4;16.9;45.58;24.86
2100;8;28.1;44.95;21.81;59.28
2101;8;48.37;43.45;30.38;51.81
2102;8;51.28;53.76;49.03;53.01
2103;8;12.22;18.35;52.75;42.18
2104;8;21.35;32.78;5.13;13.81
2105;8;16.27;55.76;33.86;22.11
2106;8;14.01;1.7;15.81;45.9
2107;8;0.89;17.97;3.12;5.31
2108;8;12.91;3.79;0.53;57.03
2109;8;36.99;59.49;54.08;57.77
2110;8;21.34;23.11;13.56;34.66
2111;8;44.1;56.82;4.88;18.04
2112;8;31.8;27.96;34.72;34.84
2113;8;43.28;48.44;27.06;11.19
2114;8;41.07;52.39;1.17;9.6
2115;8;0.1;44.73;41.94;29.89
2116;8;13.6;3.13;46.76;33.87
2117;8;7.86;42.41;18.4;51.07
2118;8;10.93;33.92;30.47;7.63
2119;8;16.37;13.0;21.0;11.32
2120;8;59.86;4.35;30.35;24.25
2121;8;6.5;10.09;12.69;59.6
2122;8;7.14;35.36;14.54;30.81
2123;8;25.63;14.9;30.68;20.43
2124;8;43.36;48.5;35.71;1.36
2125;8;54.48;54.71;49.94;16.11
2126;8;13.86;31.06;30.61;58.81
2127;8;50.2;3.95;2.82;11.13
2128;8;29.27;24.14;1.01;56.55
2129;8;46.37;52.34;19.18;17.3
2130;8;43.55;45.84;47.65;5.39
2131;8;24.73;19.83;5.82;12.84
2132;8;42.16;56.61;43.57;46.91
2133;8;9.2;32.96;39.13;23.86
2134;8;38.14;28.93;8.49;8.9
2135;8;7.27;52.1;0.19;51.59
2136;8;48.86;18.34;40.46;33.93
2137;8;38.97;14.34;16.0;23.62
2138;8;1.08;28.11;56.57;6.69
2139;8;28.76;31.62;46.1;22.69
2140;8;7.19;14.39;28.88;21.22
2141;8;10.5;38.54;28.37;41.18
2142;8;30.22;34.2;37.36;3.58
2143;8;30.77;39.74;33.1;24.84
2144;8;10.5;13.25;16.07;41.17
2145;8;50.71;21.18;9.25;24.02
2146;8;41.57;5.67;44.27;44.23
2147;8;41.72;45.18;41.96;45.73
2148;8;18.17;32.87;8.8;20.63
2149;8;5.17;43.53;15.19;55.07
2150;8;53.98;43.53;59.28;39.61
2151;8;21.38;38.67;48.58;49.12
2152;8;41.89;11.9;52.6;55.54
2153;8;28.1;37.17;32.47;21.85
2154;8;44.54;26.49;38.15;17.34
2155;8;3.75;55.34;20.02;13.41
2156;8;37.8;56.21;10.41;44.58
2157;8;45.63;31.55;10.5;31.97
2158;8;4.98;56.26;50.18;46.06
2159;8;28.31;54.8;12.66;11.72
2160;8;14.52;10.57;11.04;31.74
2161;8;42.5;34.19;32.22;45.19
2162;8;48.82;3.21;22.65;43.82
2163;8;9.6;48.96;2.44;3.4
2164;8;27.03;5.65;37.06;27.96
2165;8;2.11;53.6;51.71;12.0
2166;8;59.47;42.13;19.87;40.38
2167;8;55.24;27.67;17.25;27.06
2168;8;26.44;30.18;2.43;1.72
2169;8;9.87;55.03;8.81;8.56
2170;8;49.15;48.36;6.77;23.58
2171;8;2.15;11.97;1.39;45.12
2172;8;15.52;58.44;49.64;8.56
2173;8;9.96;58.87;50.95;38.28
2174;8;58.6;44.02;27.17;59.61
2175;8;1.35;25.13;42.14;9.72
2176;8;0.23;42.83;16.59;9.67
2177;8;25.47;51.77;51.99;9.73
2178;8;47.82;44.59;46.63;57.32
2179;8;20.89;11.48;28.5;0.29
2180;8;6.96;41.85;22.91;9.42
2181;8;31.83;40.61;18.25;41.18
2182;8;47.48;55.63;29.92;46.51
2183;8;37.32;32.86;31.91;42.44
2184;8;15.8;33.19;46.03;1.87
2185;8;53.67;39.06;31.61;41.5
2186;8;1.31;9.84;43.06;40.15
2187;8;45.41;52.9;59.25;58.44
2188;8;19.46;42.11;16.79;56.29
2189;8;34.98;16.98;59.71;37.62
2190;8;49.32;34.23;50.05;50.7
2191;8;36.3;58.99;47.82;39.14
2192;8;58.29;15.04;44.69;31.61
2193;8;52.67;22.5;23.31;18.45
2194;8;21.86;57.61;34.11;50.27
2195;8;33.94;11.99;12.46;47.41
2196;8;20.92;8.4;22.7;29.97
2197;8;3.47;26.84;30.69;45.31
2198;8;34.56;48.32;53.64;24.86
2199;8;39.94;13.69;14.82;23.0
2200;8;20.95;2.68;21.76;59.1
2201;8;54.23;1.94;29.22;58.76
2202;8;54.13;12.13;22.67;32.58
2203;8;36.77;1.97;44.68;18.95
2204;8;59.39;31.76;4.83;13.79
2205;8;25.46;20.65;44.0;12.06
2206;8;24.99;20.42;26.0;55.81
2207;8;19.34;23.75;23.42;59.44
2208;8;22.99;57.42;30.53;6.33
2209;8;18.43;49.88;13.63;0.96
2210;8;46.81;58.6;58.96;37.39
2211;8;24.84;35.6;19.61;9.16
2212;8;48.44;39.12;16.48;55.92
2213;8;35.4;6.26;33.08;0.07
2214;8;32.86;24.73;1.69;10.75
2215;8;11.09;42.17;46.66;24.14
2216;8;22.45;49.02;52.14;7.04
2217;8;3.43;44.75;13.67;15.69
2218;8;19.24;28.41;38.14;54.04
2219;8;33.14;2.28;12.6;54.08
2220;8;47.58;42.22;31.34;6.86
2221;8;51.33;29.79;50.17;25.14
2222;8;15.0;59.86;49.59;38.31
2223;8;28.26;12.77;32.02;46.13
2224;8;44.1;32.21;14.41;11.57
2225;8;50.18;19.3;25.0;32.53
2226;8;23.05;19.32;52.84;39.54
2227;8;19.29;20.13;50.03;40.2
2228;8;17.55;41.6;29.85;31.77
2229;8;7.07;51.42;39.52;31.04
2230;8;21.97;16.55;32.98;4.8
2231;8;46.36;49.76;8.38;5.74
2232;8;2.28;38.08;5.69;6.78
2233;8;22.22;43.9;22.49;21.73
2234;8;58.72;10.71;40.76;22.26
2235;8;36.96;23.08;43.73;49.97
2236;8;10.76;5.56;40.43;57.94
2237;8;19.52;16.3;45.55;58.72
2238;8;2.14;20.37;44.59;25.3
2239;8;4.38;32.32;27.93;7.67
2240;8;18.79;0.6;23.59;10.94
2241;8;0.36;4.9;55.9;50.99
2242;8;7.3;33.79;47.16;40.53
2243;8;4.45;22.99;40.48;2.36
2244;8;16.61;44.09;15.86;17.12
2245;8;10.88;0.33;16.04;10.58
2246;8;40.83;9.45;16.63;49.83
2247;8;0.76;54.21;3.11;29.03
2248;8;35.76;58.08;38.86;23.68
2249;8;32.49;57.96;0.6;57.28
2250;8;56.93;56.79;22.47;36.36
2251;8;28.11;26.68;6.39;28.35
2252;8;1.9;57.91;24.54;42.99
2253;8;5.88;11.01;40.33;29.83
2254;8;14.44;47.2;5.89;4.52
2255;8;24.4;48.37;38.55;2.33
2256;8;43.48;29.6;14.16;50.8
2257;8;18.27;16.39;43.18;53.58
2258;8;4.54;5.21;54.86;4.02
2259;8;20.86;28.07;46.33;21.49
2260;8;26.19;2.36;36.85;23.51
2261;8;24.08;43.31;2.47;54.66
2262;8;39.55;50.0;13.78;7.74
2263;8;0.64;26.48;58.0;33.52
2264;8;23.36;46.5;57.88;24.29
2265;8;28.92;14.53;42.2;50.64
2266;8;12.41;37.01;17.73;33.75
2267;8;55.72;15.25;38.41;43.41
2268;8;12.16;46.4;26.4;8.36
2269;8;47.04;30.48;29.45;47.61
2270;8;37.09;9.94;1.37;1.23
2271;8;32.27;33.57;46.26;35.05
2272;8;25.71;58.85;52.94;37.11
2273;8;41.95;46.0;43.86;53.82
2274;8;59.84;52.83;12.36;10.38
2275;8;14.26;52.59;3.37;24.35
2276;8;10.98;26.57;26.37;31.31
2277;8;0.63;49.9;54.32;59.77
2278;8;31.37;52.52;39.49;56.33
2279;8;55.53;57.58;6.12;33.83
2280;8;22.65;16.92;20.61;53.21
2281;8;50.89;57.15;32.65;14.8
2282;8;9.75;1.21;45.38;47.01
2283;8;30.13;17.79;9.02;18.69
2284;8;2.71;55.95;20.83;7.67
2285;8;52.25;3.92;54.45;10.13
2286;8;44.3;29.37;53.75;35.05
2287;8;51.09;14.02;50.29;14.33
2288;8;16.01;7.6;19.32;52.32
2289;8;10.06;55.3;57.07;38.41
2290;8;50.28;18.8;21.39;33.61
2291;8;47.52;14.0;29.69;55.47
2292;8;11.63;8.15;31.01;6.63
2293;8;23.08;35.71;4.65;19.79
2294;8;4.44;25.97;4.63;46.26
2295;8;30.06;45.46;28.33;16.57
2296;8;40.13;45.93;58.47;9.96
2297;8;34.31;52.15;10.3;4.38
2298;8;11.45;45.57;50.51;40.74
2299;8;54.69;16.92;0.67;3.93
2300;8;56.63;36.23;36.66;58.69
2301;8;15.32;0.08;25.39;41.29
2302;8;31.16;44.34;22.51;16.84
2303;8;34.96;56.22;8.59;9.12
2304;8;59.8;1.49;27.2;12.25
2305;8;13.77;22.09;25.89;44.11
2306;8;16.76;55.06;50.9;18.15
2307;8;32.46;16.85;7.61;54.02
2308;8;56.62;26.7;32.3;38.11
2309;8;34.44;29.32;5.95;42.86
2310;8;13.75;0.81;17.73;57.85
2311;8;35.77;41.89;55.15;17.21
2312;8;3.1;19.96;58.26;25.87
2313;8;23.55;55.54;48.43;12.46
2314;8;9.82;59.52;26.37;48.47
2315;8;37.69;55.81;10.97;11.96
2316;8;50.81;28.46;38.59;40.22
2317;8;46.44;34.06;22.66;27.69
2318;8;45.54;38.65;25.69;5.63
2319;8;20.87;13.93;19.72;25.67
2320;8;49.26;59.49;6.78;42.94
2321;8;28.58;47.3;19.24;54.55
2322;8;15.96;10.21;58.9;15.81
2323;8;1.78;39.63;5.49;50.73
2324;8;14.17;36.81;8.59;53.89
2325;8;50.06;59.11;52.01;8.24
2326;8;33.02;15.88;26.87;58.01
2327;8;43.06;59.3;8.62;16.99
2328;8;31.56;42.22;24.07;0.93
2329;8;23.27;59.87;17.06;47.5
2330;8;58.86;12.55;16.21;9.48
2331;8;24.19;45.02;14.54;35.6
2332;8;47.75;32.36;49.09;8.92
2333;8;44.08;54.26;58.91;55.5
2334;8;39.95;27.91;21.87;45.42
2335;8;40.56;55.0;24.69;24.39
2336;8;55.18;20.73;6.48;17.57
2337;8;6.29;41.81;53.74;17.21
2338;8;32.15;16.39;54.34;22.6
2339;8;20.89;41.7;39.64;4.7
2340;8;44.09;35.01;56.9;18.42
2341;8;9.5;20.17;39.8;3.24
2342;8;46.52;45.3;1.53;37.07
2343;8;33.0;57.71;44.22;19.76
2344;8;50.08;59.51;19.15;40.71
2345;8;30.31;41.1;4.89;30.16
2346;8;6.08;1.18;55.18;25.76
2347;8;47.92;49.42;24.85;4.49
2348;8;27.53;52.94;30.21;36.24
2349;8;26.86;49.2;20.9;7.34
2350;8;23.41;46.44;51.94;2.1
2351;8;32.41;48.32;48.89;56.78
2352;8;58.86;11.4;14.85;53.28
2353;8;26.77;13.41;35.6;40.19
2354;8;9.09;56.18;39.03;55.65
2355;8;39.82;10.13;16.2;0.33
2356;8;29.66;46.56;34.83;9.37
2357;8;48.41;21.2;11.35;40.02
2358;8;20.98;45.29;54.52;25.7
2359;8;29.24;51.57;12.71;8.87
2360;8;59.66;29.12;47.76;53.17
2361;8;5.57;5.5;21.1;50.24
2362;8;4.45;55.73;52.18;18.78
2363;8;43.16;35.0;36.15;41.98
2364;8;39.61;27.47;5.54;45.29
2365;8;45.43;34.41;31.39;59.15
2366;8;33.34;14.1;1.05;0.31
2367;8;53.32;30.63;23.92;42.26
2368;8;43.98;11.64;22.35;48.1
2369;8;29.9;53.57;2.48;49.16
2370;8;1.89;9.41;9.46;50.05
2371;8;45.05;6.58;32.99;24.14
2372;8;29.5;52.41;42.39;54.47
2373;8;50.4;11.3;35.59;12.52
2374;8;57.48;1.1;23.78;51.73
2375;8;9.88;36.65;1.99;24.02
2376;8;49.61;25.72;57.09;5.59
2377;8;25.89;36.52;57.31;23.49
2378;8;4.21;7.28;31.77;46.47
2379;8;56.59;35.81;25.31;2.01
2380;8;54.74;52.26;2.01;7.68
2381;8;34.33;39.34;30.99;37.09
2382;8;47.41;23.22;20.44;20.32
2383;8;10.55;13.41;29.47;25.07
2384;8;28.46;22.35;23.33;57.78
2385;8;27.44;24.4;5.38;44.2
2386;8;28.92;0.09;18.68;55.74
2387;8;31.44;34.18;21.41;41.73
2388;8;9.46;35.99;3.92;28.44
2389;8;38.92;6.94;30.29;13.3
2390;8;3.28;33.85;14.33;37.09
2391;8;59.34;36.88;39.01;58.19
2392;8;29.45;48.21;59.08;1.42
2393;8;15.91;41.64;29.37;8.53
2394;8;24.81;14.49;15.99;20.0
2395;8;39.21;20.79;13.72;25.99
2396;8;56.84;9.62;51.82;20.41
2397;8;23.88;34.19;20.05;34.35
2398;8;15.46;25.46;49.35;34.9
2399;8;53.65;29.8;55.23;11.11
2400;8;36.36;52.15;17.82;12.69
2401;8;14.89;25.49;50.52;56.69
2402;8;43.63;23.27;58.23;14.39
2403;8;34.07;24.42;48.28;14.54
2404;8;54.49;30.17;29.93;29.79
2405;8;29.13;18.77;3.87;50.46
2406;8;23.73;27.42;40.09;54.62
2407;8;40.24;31.29;31.65;14.46
2408;8;0.74;6.63;12.34;57.16
2409;8;19.94;39.27;19.31;43.7
2410;8;6.7;10.53;26.29;20.74
2411;8;58.15;0.66;9.13;19.69
2412;8;14.84;34.66;14.29;22.75
2413;8;52.06;36.77;0.55;8.13
2414;8;11.34;58.65;56.86;26.22
2415;8;6.27;1.42;2.7;44.85
2416;8;9.73;44.21;13.48;34.68
2417;8;3.35;20.79;41.18;46.15
2418;8;26.49;51.92;59.94;16.24
2419;8;40.12;3.97;17.77;36.84
2420;8;40.49;44.05;59.02;37.78
2421;8;59.78;38.53;57.31;4.45
2422;8;34.14;35.34;25.78;45.0
2423;8;45.26;0.81;10.56;22.89
2424;8;48.99;8.99;4.01;59.25
2425;8;53.86;25.62;37.17;43.97
2426;8;23.3;49.87;25.39;17.06
2427;8;28.61;14.8;7.57;30.06
2428;8;34.59;22.23;57.72;53.14
2429;8;16.36;39.46;37.94;36.39
2430;8;24.76;53.7;43.79;2.68
2431;8;58.1;25.24;47.15;46.21
2432;8;20.51;43.1;27.4;33.97
2433;8;51.44;5.47;19.62;37.19
2434;8;16.81;23.79;17.86;17.04
2435;8;20.75;21.64;33.22;52.53
2436;8;26.21;49.93;39.69;49.23
2437;8;45.08;25.91;26.02;5.02
2438;8;31.65;27.63;48.78;13.59
2439;8;9.04;35.21;11.04;37.46
2440;8;15.53;48.16;11.63;20.91
2441;8;16.98;21.55;22.87;57.75
2442;8;12.79;55.26;39.13;1.28
2443;8;45.68;58.14;55.16;22.15
2444;8;30.72;33.74;1.3;26.01
2445;8;5.68;56.0;23.05;34.84
2446;8;53.25;1.47;44.57;15.8
2447;8;16.7;0.53;39.41;7.39
2448;8;2.38;1.73;28.03;26.02
2449;8;57.12;52.84;48.92;16.28
2450;8;24.64;8.29;50.11;34.86
2451;8;22.98;15.18;39.03;52.02
2452;8;45.15;30.08;52.26;35.4
2453;8;46.59;15.43;21.71;28.03
2454;8;7.09;57.69;41.03;47.31
2455;8;40.04;19.94;14.95;32.84
2456;8;9.37;48.78;25.03;39.04
2457;8;23.92;59.49;28.12;43.85
2458;8;50.06;44.51;38.38;6.45
