timestamp;id;weight0;weight1;weight2;weight3
1893;10;25.38;17.0;8.89;11.75
1894;10;59.51;56.45;4.04;41.63
1895;10;34.36;7.95;49.5;47.08
1896;10;42.23;8.05;46.85;16.94
1897;10;32.58;28.41;57.53;38.82
1898;10;17.99;37.06;6.77;48.88
1899;10;39.61;15.27;2.83;40.23
1900;10;47.46;16.52;18.81;21.64
1901;10;57.63;56.18;44.47;30.65
1902;10;17.09;18.27;7.46;4.76
1903;10;37.44;1.82;47.63;0.55
1904;10;11.21;41.02;43.53;3.96
1905;10;58.62;22.74;18.3;14.7
1906;10;49.05;10.98;51.47;55.06
1907;10;19.09;50.55;34.84;26.9
1908;10;49.46;42.21;33.72;21.54
1909;10;4.39;17.94;10.39;14.52
1910;10;1.02;58.69;13.32;31.94
1911;10;1.82;7.16;54.97;56.27
1912;10;30.29;55.43;51.61;47.63
1913;10;39.74;31.64;1.49;51.64
1914;10;15.91;10.44;52.2;7.11
1915;10;47.18;30.27;34.43;55.14
1916;10;31.34;34.98;37.93;27.47
1917;10;4.11;9.02;55.35;53.98
1918;10;33.95;43.95;42.1;39.01
1919;10;7.52;39.4;54.03;12.34
1920;10;53.14;43.66;30.64;43.79
1921;10;13.53;18.58;49.48;0.68
1922;10;45.3;49.06;46.56;44.02
1923;10;50.9;10.53;39.5;3.43
1924;10;38.32;37.53;3.21;21.16
1925;10;35.96;22.96;53.05;33.43
1926;10;3.36;1.35;7.94;1.54
1927;10;14.4;9.58;54.21;56.5
1928;10;46.64;55.93;12.45;19.4
1929;10;50.01;2.38;1.86;24.36
1930;10;29.0;36.01;1.46;43.19
1931;10;15.71;53.44;23.93;29.53
1932;10;15.91;6.73;26.11;5.99
1933;10;37.01;40.93;20.4;10.28
1934;10;35.69;11.97;3.67;35.91
1935;10;13.17;8.9;3.74;9.17
1936;10;38.74;36.78;59.9;37.39
1937;10;16.39;45.51;41.11;23.52
1938;10;5.41;36.22;45.67;9.08
1939;10;24.07;39.2;57.03;1.05
1940;10;45.23;17.63;54.27;39.42
1941;10;34.53;27.56;10.66;9.22
1942;10;45.47;58.41;0.88;15.56
1943;10;11.39;8.36;16.61;21.51
1944;10;1.38;36.5;0.72;56.59
1945;10;16.82;17.47;53.33;39.05
1946;10;16.2;5.62;57.39;56.85
1947;10;8.87;33.22;57.95;20.92
1948;10;53.47;2.41;47.74;40.39
1949;10;53.22;1.79;21.64;11.53
1950;10;19.43;7.47;44.99;42.08
1951;10;34.44;53.28;14.49;28.39
1952;10;48.28;17.63;16.34;46.62
1953;10;7.11;33.1;23.87;8.69
1954;10;37.94;21.33;46.76;51.06
1955;10;2.0;8.18;45.13;7.98
1956;10;19.16;44.33;35.25;31.69
1957;10;37.48;2.7;38.9;19.35
1958;10;15.64;27.89;45.28;31.35
1959;10;21.55;52.97;43.7;56.45
1960;10;47.91;36.42;45.65;57.82
1961;10;24.53;5.94;28.02;18.78
1962;10;48.71;46.87;13.47;39.24
1963;10;37.76;1.12;40.72;12.44
1964;10;12.62;26.73;5.57;37.39
1965;10;28.6;10.36;33.91;14.93
1966;10;57.59;3.04;59.99;34.75
1967;10;36.77;5.24;7.1;7.14
1968;10;31.27;19.29;43.86;6.11
1969;10;12.48;56.54;56.73;31.06
1970;10;49.73;12.4;59.31;40.63
1971;10;11.44;45.54;50.05;6.46
1972;10;11.28;16.96;53.79;55.26
1973;10;57.05;1.66;37.27;54.94
1974;10;43.35;38.67;56.34;35.28
1975;10;14.96;56.05;11.06;54.7
1976;10;14.83;34.26;16.26;12.92
1977;10;20.3;35.83;37.28;44.45
1978;10;41.95;29.93;35.7;29.77
1979;10;32.76;58.51;56.01;49.66
1980;10;30.11;5.38;2.61;44.12
1981;10;49.72;21.16;46.84;19.73
1982;10;29.69;25.59;45.6;58.71
1983;10;2.83;34.08;7.37;39.25
1984;10;18.36;37.49;7.06;40.07
1985;10;58.01;23.47;48.92;31.8
1986;10;17.71;23.51;46.28;55.19
1987;10;14.38;42.72;28.51;49.63
1988;10;26.9;19.27;58.71;46.29
1989;10;52.17;26.92;10.96;37.62
1990;10;51.18;57.41;53.16;59.71
1991;10;54.88;20.31;50.17;14.77
1992;10;37.82;54.67;43.21;19.73
1993;10;26.0;1.15;13.62;11.7
1994;10;27.34;34.47;4.46;13.03
1995;10;55.42;3.58;8.94;17.5
1996;10;2.72;11.87;43.99;24.95
1997;10;45.85;51.35;6.63;24.16
1998;10;14.31;23.23;43.58;3.07
1999;10;24.45;32.64;27.93;32.13
2000;10;33.2;17.54;33.15;59.23
2001;10;19.85;20.94;1.72;15.24
2002;10;20.79;1.63;45.96;35.73
2003;10;59.91;1.35;29.54;38.41
2004;10;57.25;6.27;21.91;16.61
2005;10;20.38;17.04;12.69;16.41
2006;10;26.64;55.37;40.64;19.78
2007;10;29.67;25.42;10.32;57.14
2008;10;51.45;35.31;40.7;1.04
2009;10;50.02;28.66;12.6;7.79
2010;10;4.25;36.5;56.39;55.65
2011;10;30.33;38.17;47.91;17.1
2012;10;39.14;14.43;38.82;58.42
2013;10;0.76;47.61;58.0;42.24
2014;10;20.89;32.12;22.43;38.23
2015;10;34.47;24.1;10.17;23.58
2016;10;4.31;21.16;33.79;17.65
2017;10;16.64;2.19;10.38;5.77
2018;10;31.77;53.51;53.82;43.72
2019;10;16.09;20.18;16.36;38.37
2020;10;51.43;31.12;0.22;10.66
2021;10;29.66;13.54;24.62;4.57
2022;10;54.08;55.36;11.37;30.34
2023;10;44.6;34.81;0.43;21.2
2024;10;1.17;53.69;8.33;21.45
2025;10;59.2;44.82;34.63;28.44
2026;10;31.86;15.25;46.29;23.14
2027;10;17.01;34.62;26.43;22.68
2028;10;11.86;42.87;42.1;54.07
2029;10;44.63;53.01;6.02;0.7
2030;10;21.65;43.39;59.28;32.71
2031;10;18.6;28.92;6.05;18.75
2032;10;36.96;33.38;6.98;49.65
2033;10;21.38;13.58;25.99;4.67
2034;10;9.15;12.61;24.41;37.96
2035;10;21.84;41.91;48.25;56.6
2036;10;8.28;51.99;17.26;2.32
2037;10;10.35;27.76;20.21;56.53
2038;10;46.57;58.54;7.46;2.79
2039;10;33.79;2.65;30.97;22.05
2040;10;55.05;14.08;32.99;4.2
2041;10;10.69;2.62;26.91;54.73
2042;10;20.99;0.06;28.94;16.82
2043;10;1.75;2.73;45.03;18.42
2044;10;9.0;55.47;16.58;9.35
2045;10;5.9;13.89;38.0;55.87
2046;10;43.47;49.97;41.72;50.03
2047;10;47.31;51.67;0.02;6.96
2048;10;25.07;9.43;38.96;6.66
2049;10;13.32;1.48;37.33;7.04
2050;10;49.07;25.87;53.26;11.5
2051;10;38.81;20.1;42.44;58.61
2052;10;8.19;38.98;5.36;31.81
2053;10;26.99;27.75;26.1;44.7
2054;10;17.74;31.33;2.45;22.0
2055;10;32.06;40.65;15.84;47.43
2056;10;35.79;54.37;50.7;48.12
2057;10;3.81;48.5;5.31;9.98
2058;10;6.04;57.26;21.03;30.66
2059;10;49.51;16.52;33.11;15.37
2060;10;6.22;45.83;14.62;26.46
2061;10;43.18;6.73;5.37;10.49
2062;10;19.71;33.5;29.69;5.59
2063;10;7.72;7.9;30.87;38.57
2064;10;43.03;41.56;6.03;14.1
2065;10;9.84;39.1;12.78;18.63
2066;10;57.14;0.69;18.69;8.46
2067;10;3.24;26.01;15.99;45.17
2068;10;5.06;20.93;47.4;42.56
2069;10;10.19;45.13;3.97;36.4
2070;10;53.68;12.3;23.17;3.12
2071;10;26.77;44.95;14.21;34.58
2072;10;52.48;52.92;28.54;24.44
2073;10;11.95;29.16;56.19;16.6
2074;10;56.81;37.01;3.02;28.18
2075;10;35.79;21.22;50.84;8.26
2076;10;18.61;29.77;0.08;29.26
2077;10;17.09;45.0;25.55;50.64
2078;10;2.14;11.19;17.38;43.54
2079;10;55.45;11.08;13.61;1.89
2080;10;17.62;45.98;56.48;8.24
2081;10;38.29;13.36;22.18;12.75
2082;10;20.33;11.73;3.73;20.94
2083;10;37.87;55.51;27.63;9.2
2084;10;38.11;12.36;18.7;18.06
2085;10;28.57;41.97;32.44;10.69
2086;10;44.82;39.01;31.62;8.52
2087;10;49.77;43.01;52.4;7.1
2088;10;52.55;35.47;26.48;13.7
2089;10;34.4;18.5;38.31;53.0
2090;10;10.42;40.2;40.99;19.3
2091;10;38.53;0.06;51.0;52.42
2092;10;12.51;32.21;30.21;20.13
2093;10;2.17;6.1;3.83;42.61
2094;10;12.82;22.68;55.08;13.67
2095;10;46.51;59.39;41.38;0.05
2096;10;59.88;49.68;12.43;53.09
2097;10;47.91;31.83;58.69;7.1
2098;10;38.86;47.83;58.0;5.91
2099;10;3.77;15.93;59.68;12.67
2100;10;23.81;0.28;8.88;58.79
2101;10;20.54;17.69;8.93;55.29
2102;10;17.77;14.92;46.86;24.62
2103;10;29.2;0.48;5.79;31.84
2104;10;33.6;42.0;19.25;22.61
2105;10;8.3;4.44;4.71;30.42
2106;10;43.14;45.32;48.54;17.21
2107;10;9.93;21.18;0.91;40.65
2108;10;57.44;13.99;17.49;36.84
2109;10;18.7;38.17;55.22;29.75
2110;10;15.91;56.95;11.06;28.26
2111;10;49.15;22.66;27.25;7.85
2112;10;16.96;57.34;31.72;57.3
2113;10;1.67;49.55;40.69;20.7
2114;10;58.05;58.87;19.55;22.03
2115;10;12.26;12.94;19.89;23.44
2116;10;27.68;51.12;23.75;39.03
2117;10;6.25;55.89;11.54;23.41
2118;10;47.24;56.22;26.85;38.79
2119;10;1.41;48.07;20.66;55.76
2120;10;15.32;53.62;18.27;0.94
2121;10;20.45;55.86;24.59;49.85
2122;10;42.32;15.36;28.67;55.27
2123;10;48.36;44.5;4.22;20.09
2124;10;57.96;38.83;31.53;49.42
2125;10;4.64;6.99;26.37;9.37
2126;10;9.62;39.15;53.46;58.98
2127;10;15.78;49.19;6.17;8.63
2128;10;44.04;38.21;9.79;30.97
2129;10;28.17;35.9;53.65;30.73
2130;10;20.21;2.62;56.79;6.57
2131;10;36.74;37.43;43.33;52.12
2132;10;56.26;57.59;47.2;43.79
2133;10;59.42;11.24;0.92;30.66
2134;10;47.9;58.77;50.34;56.22
2135;10;22.81;48.43;36.08;42.84
2136;10;11.32;39.41;13.45;38.38
2137;10;39.2;9.39;5.13;58.89
2138;10;58.19;4.62;15.62;23.9
2139;10;10.26;28.61;2.88;29.08
2140;10;25.5;20.14;0.93;37.06
2141;10;27.48;22.87;37.4;9.58
2142;10;58.04;57.52;52.14;13.74
2143;10;54.8;12.69;16.81;11.19
2144;10;36.13;32.93;1.52;42.59
2145;10;33.5;21.53;51.97;49.4
2146;10;16.51;11.67;10.28;32.28
2147;10;4.62;12.39;14.26;49.03
2148;10;28.9;25.51;43.02;25.66
2149;10;39.26;36.4;2.15;51.91
2150;10;46.24;44.91;18.78;56.76
2151;10;21.78;3.01;25.78;50.91
2152;10;1.03;3.33;35.14;21.41
2153;10;6.34;56.37;53.45;48.59
2154;10;35.82;25.66;16.8;47.39
2155;10;21.93;37.62;18.96;54.08
2156;10;50.32;7.92;15.17;4.96
2157;10;16.07;7.51;3.82;46.23
2158;10;23.03;50.24;0.56;53.6
2159;10;42.51;39.1;43.42;6.64
2160;10;20.05;20.49;43.17;55.88
2161;10;33.1;25.16;40.92;20.85
2162;10;18.85;20.26;54.7;24.25
2163;10;9.14;19.78;48.02;40.96
2164;10;49.69;0.77;16.83;1.67
2165;10;42.29;28.83;46.6;58.16
2166;10;32.44;30.36;18.14;11.87
2167;10;10.5;38.96;0.03;8.55
2168;10;21.57;31.07;35.96;10.21
2169;10;48.97;9.67;58.42;10.39
2170;10;26.94;36.14;14.59;20.84
2171;10;31.53;48.05;36.51;46.48
2172;10;33.31;55.61;26.48;1.22
2173;10;32.59;40.85;58.35;19.7
2174;10;16.09;32.32;17.68;9.6
2175;10;14.96;13.48;17.76;45.26
2176;10;6.19;25.02;34.18;6.66
2177;10;3.69;40.53;18.45;18.02
2178;10;31.75;51.17;40.67;16.79
2179;10;41.26;47.4;12.89;28.13
2180;10;19.3;56.12;17.94;10.19
2181;10;14.25;37.69;53.82;33.43
2182;10;52.29;11.12;20.82;21.42
2183;10;56.86;36.0;7.51;31.96
2184;10;19.61;36.96;12.66;15.48
2185;10;31.36;10.59;52.56;12.94
2186;10;41.82;45.66;28.3;47.01
2187;10;20.82;55.69;3.49;59.54
2188;10;17.9;27.03;31.71;13.69
2189;10;4.33;48.0;12.84;31.85
2190;10;10.23;22.44;49.8;59.68
2191;10;19.84;46.91;0.9;13.38
2192;10;20.48;42.74;39.11;59.77
2193;10;35.09;23.22;37.11;19.5
2194;10;4.22;22.58;36.61;50.32
2195;10;21.56;35.76;11.95;1.04
2196;10;26.88;38.12;21.22;7.8
2197;10;21.97;10.74;13.44;51.61
2198;10;59.02;10.31;7.49;30.62
2199;10;16.31;33.26;17.18;21.85
2200;10;3.29;50.81;8.04;15.38
2201;10;6.84;35.7;33.91;39.0
2202;10;21.15;42.72;55.99;33.17
2203;10;37.15;2.5;13.62;25.2
2204;10;41.92;3.17;14.2;46.91
2205;10;55.61;26.07;20.13;42.84
2206;10;51.87;29.86;52.47;25.52
2207;10;28.35;43.33;5.16;10.29
2208;10;16.22;28.77;49.47;25.87
2209;10;2.1;57.53;25.91;46.43
2210;10;41.61;34.98;30.69;8.22
2211;10;12.11;44.97;25.0;17.33
2212;10;21.94;33.95;48.95;6.16
2213;10;45.25;21.16;46.99;53.38
2214;10;5.19;5.05;29.04;26.85
2215;10;43.76;36.21;40.17;40.28
2216;10;14.04;24.78;52.81;32.34
2217;10;9.68;3.78;27.9;2.31
2218;10;47.95;41.52;16.35;8.03
2219;10;45.26;3.46;8.22;11.03
2220;10;49.5;29.13;5.67;18.88
2221;10;59.67;31.06;35.92;8.06
2222;10;52.69;41.31;52.33;49.43
2223;10;27.06;46.43;55.96;5.07
2224;10;25.95;4.04;45.61;38.39
2225;10;16.42;43.41;32.18;59.38
2226;10;17.53;58.02;52.6;53.71
2227;10;8.3;1.61;30.39;38.68
2228;10;26.17;58.31;52.75;28.9
2229;10;8.71;14.5;49.8;43.02
2230;10;54.55;33.35;28.35;56.56
2231;10;25.44;3.49;11.65;27.58
2232;10;38.48;0.29;47.44;29.99
2233;10;26.95;2.63;29.24;4.46
2234;10;19.37;8.86;50.59;18.57
2235;10;19.19;33.47;18.13;57.02
2236;10;42.91;40.95;28.09;18.04
2237;10;30.5;44.75;0.66;14.95
2238;10;1.5;7.81;29.02;11.22
2239;10;49.81;46.52;13.68;33.47
2240;10;13.34;42.19;58.62;30.37
2241;10;38.46;43.25;43.47;35.18
2242;10;25.69;37.37;55.53;46.76
2243;10;30.77;45.61;6.92;7.65
2244;10;45.4;40.33;35.42;8.45
2245;10;53.71;35.47;52.9;45.36
2246;10;13.96;0.99;22.26;2.16
2247;10;30.77;13.81;32.7;59.17
2248;10;40.3;34.87;4.07;49.98
2249;10;30.4;35.99;3.79;51.78
2250;10;38.63;31.02;44.3;26.94
2251;10;34.15;34.2;45.59;12.55
2252;10;54.46;32.52;35.56;20.07
2253;10;34.77;21.54;21.41;59.9
2254;10;56.15;11.58;37.02;25.09
2255;10;29.59;27.43;55.55;34.84
2256;10;25.06;16.37;52.14;51.33
2257;10;29.27;28.83;49.4;43.87
2258;10;51.79;1.65;37.97;40.91
2259;10;37.26;37.1;55.71;44.61
2260;10;41.4;50.38;52.8;42.98
2261;10;30.16;34.9;44.84;2.59
2262;10;25.22;28.37;43.38;18.84
2263;10;44.24;12.81;12.17;2.49
2264;10;52.13;9.07;48.36;48.92
2265;10;8.34;10.37;10.42;12.21
2266;10;26.89;0.65;49.36;47.3
2267;10;58.36;20.97;6.06;33.17
2268;10;58.38;42.45;36.15;24.82
2269;10;43.64;55.36;13.72;5.13
2270;10;35.36;12.93;27.56;36.49
2271;10;10.38;13.34;17.54;48.92
2272;10;42.68;6.19;44.31;44.15
2273;10;42.4;48.15;43.58;25.5
2274;10;5.39;49.22;45.61;0.19
2275;10;14.5;23.32;42.06;44.55
2276;10;23.8;46.99;35.69;53.22
2277;10;8.47;36.53;33.64;31.17
2278;10;56.95;17.38;22.01;11.53
2279;10;57.31;39.95;28.6;13.84
2280;10;27.42;33.25;1.38;35.2
2281;10;57.51;21.98;22.91;52.15
2282;10;55.09;23.58;45.74;42.76
2283;10;45.01;9.65;30.16;57.55
2284;10;2.66;20.91;33.84;13.15
2285;10;24.7;6.53;3.49;15.56
2286;10;50.63;17.08;30.45;19.0
2287;10;59.03;55.7;56.21;52.79
2288;10;14.48;44.54;49.61;41.96
2289;10;15.75;32.32;25.42;47.05
2290;10;51.77;35.15;53.22;55.96
2291;10;10.04;45.48;17.35;54.0
2292;10;21.94;43.72;31.69;39.36
2293;10;11.37;3.95;48.58;18.69
2294;10;56.49;58.33;27.97;11.68
2295;10;40.22;35.38;32.05;15.27
2296;10;52.29;14.57;41.48;25.89
2297;10;54.96;43.57;51.79;53.37
2298;10;15.83;45.8;3.48;2.17
2299;10;24.03;3.5;45.51;4.3
2300;10;20.97;56.54;30.32;23.79
2301;10;33.79;28.62;8.88;35.69
2302;10;58.11;1.1;36.02;51.19
2303;10;57.2;40.08;50.59;37.7
2304;10;7.41;44.52;20.72;4.98
2305;10;43.48;22.44;2.05;19.3
2306;10;43.86;38.03;26.53;43.83
2307;10;44.19;5.62;40.9;47.9
2308;10;56.77;36.03;27.09;37.94
2309;10;45.79;7.47;22.16;0.76
2310;10;41.75;56.76;32.52;14.2
2311;10;33.95;6.8;25.99;11.46
2312;10;17.45;3.76;46.15;3.61
2313;10;49.91;31.29;26.26;49.86
2314;10;15.29;20.23;4.47;17.08
2315;10;14.04;40.07;18.59;28.88
2316;10;44.49;3.34;26.94;50.28
2317;10;6.93;15.36;42.17;46.44
2318;10;10.43;20.75;56.91;33.53
2319;10;33.13;33.03;24.06;25.94
2320;10;58.9;26.26;30.43;17.46
2321;10;47.85;36.47;50.19;13.68
2322;10;34.03;46.85;44.09;0.47
2323;10;21.86;13.5;1.86;6.46
2324;10;52.71;48.13;8.72;18.68
2325;10;14.78;30.94;31.88;57.88
2326;10;13.1;20.35;30.21;54.32
2327;10;2.03;16.35;9.18;46.56
2328;10;10.02;2.08;13.92;53.41
2329;10;55.64;31.62;36.02;4.74
2330;10;45.05;13.66;4.38;58.55
2331;10;54.2;58.06;16.66;0.49
2332;10;13.84;7.48;26.51;57.78
2333;10;32.14;7.48;51.61;22.1
2334;10;8.67;17.35;10.04;5.22
2335;10;13.6;29.0;26.24;27.78
2336;10;28.74;43.83;33.47;4.46
2337;10;51.13;56.09;18.01;39.18
2338;10;6.04;7.91;59.14;0.56
2339;10;4.41;13.49;41.05;52.03
2340;10;49.5;59.9;25.88;21.4
2341;10;49.32;18.7;2.22;32.3
2342;10;45.24;45.79;40.75;44.47
2343;10;42.43;47.5;37.55;41.12
2344;10;45.47;8.13;6.23;19.63
2345;10;21.38;48.19;33.18;7.07
2346;10;13.99;13.6;14.5;54.05
2347;10;56.09;4.2;29.61;58.87
2348;10;30.88;14.25;35.25;59.97
2349;10;21.35;59.62;43.31;7.11
2350;10;34.13;44.66;18.41;41.11
2351;10;55.77;57.19;14.82;58.24
2352;10;51.01;52.1;48.44;48.82
2353;10;27.45;13.6;7.02;59.19
2354;10;26.87;51.67;21.51;53.59
2355;10;1.59;11.4;12.88;46.02
2356;10;54.13;53.74;12.15;52.88
2357;10;0.24;42.39;6.42;24.91
2358;10;19.07;5.65;50.91;31.11
2359;10;59.47;51.88;46.05;48.92
2360;10;39.42;4.77;29.28;2.79
2361;10;44.14;28.67;14.13;48.8
2362;10;20.19;35.18;43.66;24.36
2363;10;15.56;0.14;31.81;31.26
2364;10;30.67;54.88;4.6;15.92
2365;10;42.26;47.15;23.16;13.03
2366;10;40.27;15.79;53.01;28.54
2367;10;39.05;48.4;37.5;34.08
2368;10;25.88;13.62;39.65;47.98
2369;10;54.7;18.79;13.94;8.42
2370;10;38.64;59.61;59.47;0.82
2371;10;3.36;1.42;27.18;25.7
2372;10;12.66;1.45;27.32;43.7
2373;10;10.1;47.86;28.44;52.11
2374;10;13.58;15.26;16.37;31.69
2375;10;35.64;56.2;30.57;33.85
2376;10;19.58;5.97;35.96;16.48
2377;10;40.62;31.68;21.38;41.6
2378;10;22.74;47.99;40.05;40.39
2379;10;44.64;29.3;44.04;49.24
2380;10;53.28;53.44;13.13;27.0
2381;10;50.22;13.12;58.62;35.33
2382;10;44.57;50.02;54.67;44.24
2383;10;57.0;1.95;53.8;30.58
2384;10;11.55;5.5;38.98;30.87
2385;10;46.36;45.8;52.57;49.72
2386;10;10.43;11.15;1.64;12.06
2387;10;11.78;12.94;31.12;41.15
2388;10;22.16;31.08;19.21;45.19
2389;10;5.02;22.05;24.75;2.7
2390;10;37.7;59.58;43.61;51.43
2391;10;3.51;29.11;49.75;6.83
2392;10;37.59;43.68;47.64;4.18
2393;10;19.09;33.62;25.48;13.74
2394;10;53.68;22.96;13.16;0.09
2395;10;43.41;43.74;15.32;25.58
2396;10;35.7;53.73;28.42;53.68
2397;10;40.12;35.08;40.67;10.33
2398;10;40.4;39.7;55.99;11.19
2399;10;29.17;32.53;56.97;58.46
2400;10;16.09;26.27;27.81;54.76
2401;10;23.44;40.0;35.66;50.99
2402;10;30.17;30.49;38.8;2.62
2403;10;12.9;37.42;51.06;52.09
2404;10;2.49;53.87;5.6;6.24
2405;10;26.6;39.84;46.27;14.72
2406;10;2.2;40.08;31.77;40.28
2407;10;17.6;48.06;46.92;42.62
2408;10;20.92;34.74;36.13;36.19
2409;10;51.24;35.54;46.87;6.97
2410;10;9.85;39.27;35.58;5.34
2411;10;31.86;11.08;4.8;31.17
2412;10;23.68;26.1;28.9;52.47
2413;10;18.24;31.96;45.63;12.04
2414;10;28.88;57.13;3.13;15.48
2415;10;33.02;57.09;15.88;20.77
2416;10;29.3;42.77;58.83;42.19
2417;10;26.28;24.88;16.81;22.06
2418;10;36.57;13.49;5.85;10.15
2419;10;8.62;15.33;14.41;4.77
2420;10;28.28;51.05;16.08;30.19
2421;10;23.77;10.93;0.23;12.37
2422;10;51.56;1.62;34.54;29.72
2423;10;6.25;46.19;31.94;56.73
2424;10;44.69;7.71;45.51;26.5
2425;10;4.06;50.08;37.77;33.39
2426;10;44.73;31.19;4.93;18.79
2427;10;1.75;21.34;3.65;11.83
2428;10;23.64;34.38;5.78;52.8
2429;10;34.12;50.96;37.09;29.04
2430;10;50.81;41.43;57.78;23.24
2431;10;35.74;21.67;56.86;29.71
2432;10;54.64;37.03;17.97;37.8
2433;10;26.5;28.92;12.33;11.54
2434;10;30.9;34.54;43.61;31.51
2435;10;48.55;2.96;51.55;28.83
2436;10;0.74;0.75;33.9;31.72
2437;10;4.67;26.76;12.01;22.84
2438;10;55.83;59.29;22.04;29.71
2439;10;43.51;39.2;23.07;2.31
2440;10;3.64;29.79;14.01;49.62
2441;10;51.74;28.27;4.03;32.36
2442;10;0.4;14.97;5.73;0.74
2443;10;8.54;33.8;56.9;45.26
2444;10;34.56;42.75;24.86;53.82
2445;10;32.48;14.44;47.72;41.36
2446;10;38.48;25.43;58.95;17.44
2447;10;46.18;8.36;45.57;3.57
2448;10;21.04;53.11;46.24;45.22
2449;10;18.82;12.43;3.08;3.72
2450;10;48.95;33.46;0.73;39.69
2451;10;21.93;39.32;17.65;34.2
2452;10;39.52;44.89;57.91;53.73
2453;10;8.55;47.31;7.07;13.21
2454;10;2.51;25.34;2.66;45.49
2455;10;20.97;52.25;48.87;6.98
2456;10;3.89;13.64;15.89;57.51
2457;10;47.5;26.45;7.03;7.31
2458;10;39.32;15.7;11.24;46.05
2459;10;23.19;43.92;25.35;57.83
2460;10;19.79;22.58;48.46;41.35
2461;10;5.04;6.74;1.22;37.36
2462;10;27.57;2.5;4.9;14.83
2463;10;26.68;42.08;8.92;43.54
2464;10;54.83;4.02;1.62;43.94
2465;10;52.95;34.48;56.43;55.4
2466;10;12.87;42.35;35.58;0.62
2467;10;49.47;13.02;34.59;27.96
2468;10;34.67;56.03;44.36;44.18
2469;10;17.58;8.02;12.79;27.34
2470;10;28.44;56.03;24.99;34.51
2471;10;39.7;46.78;30.06;29.75
2472;10;34.93;4.32;23.32;16.42
2473;10;35.51;13.12;45.56;42.66
2474;10;16.26;54.21;5.38;40.97
2475;10;24.12;10.18;7.43;21.55
2476;10;58.98;59.32;57.25;4.74
2477;10;22.44;21.13;14.11;30.6
2478;10;9.05;33.47;54.98;22.79
2479;10;44.98;17.53;16.93;30.66
2480;10;31.59;18.56;0.93;6.19
2481;10;25.47;59.75;28.05;12.85
2482;10;3.03;52.48;18.09;10.09
2483;10;35.22;9.14;12.82;11.22
2484;10;38.42;44.26;28.83;52.99
2485;10;48.81;46.66;40.34;22.71
2486;10;31.66;38.48;59.65;43.29
2487;10;22.07;27.43;21.4;57.87
2488;10;1.39;46.12;28.25;43.77
2489;10;42.75;35.85;57.65;20.7
2490;10;50.19;13.93;44.57;40.04
2491;10;29.02;20.96;41.07;30.84
2492;10;19.93;39.41;52.18;13.72
2493;10;26.07;6.61;37.69;16.7
2494;10;21.0;53.51;51.56;56.18
2495;10;6.08;46.02;4.55;2.61
2496;10;28.01;8.23;1.71;33.81
2497;10;11.72;5.38;43.82;8.59
2498;10;49.91;1.16;11.63;10.62
2499;10;58.47;56.09;13.23;55.99
2500;10;57.1;24.04;8.07;8.93
2501;10;5.98;10.23;26.59;7.31
2502;10;3.31;57.57;1.16;44.28
2503;10;43.67;28.91;33.55;3.71
2504;10;55.01;49.43;44.26;5.04
2505;10;50.88;28.1;42.5;58.43
2506;10;16.09;47.76;19.62;42.97
2507;10;6.73;41.44;45.58;19.51
2508;10;10.49;57.1;56.29;55.29
2509;10;39.99;34.85;39.86;50.25
2510;10;0.54;38.94;1.82;34.25
2511;10;44.09;22.36;13.62;50.66
2512;10;53.79;14.06;44.09;15.13
2513;10;57.64;27.9;21.72;58.33
2514;10;46.0;58.6;34.93;48.3
2515;10;45.62;52.51;9.02;22.04
2516;10;23.03;1.14;1.92;36.46
2517;10;11.43;41.76;15.93;56.52
2518;10;59.44;22.84;29.88;12.75
2519;10;5.13;42.87;34.97;21.64
2520;10;26.42;17.67;48.49;10.64
2521;10;28.09;36.15;2.33;44.47
2522;10;56.89;24.96;17.6;11.49
2523;10;29.16;20.44;3.53;17.55
2524;10;50.39;41.36;56.65;50.58
2525;10;22.79;47.01;7.0;21.65
2526;10;55.68;54.2;19.71;37.53
2527;10;14.16;31.75;14.69;36.5
2528;10;23.52;13.52;12.66;1.85
2529;10;31.69;30.05;33.67;17.81
2530;10;17.62;14.81;3.88;49.74
2531;10;42.04;54.13;7.59;53.82
2532;10;6.36;19.46;55.11;52.62
2533;10;17.95;27.26;42.21;29.99
2534;10;52.97;15.31;13.8;3.65
2535;10;24.06;4.74;13.76;44.88
2536;10;57.11;34.08;43.47;12.76
2537;10;21.04;25.95;4.25;15.91
2538;10;15.3;58.0;23.74;6.24
2539;10;3.12;57.31;22.62;48.05
2540;10;43.18;42.74;6.17;51.78
2541;10;19.44;20.65;5.86;33.99
2542;10;17.2;58.63;27.76;24.63
2543;10;4.3;36.61;28.91;29.14
2544;10;28.53;27.4;58.35;45.9
2545;10;16.65;7.7;7.43;19.69
2546;10;36.86;46.46;33.48;18.84
2547;10;3.94;20.65;52.41;57.3
2548;10;6.96;27.93;59.23;23.92
2549;10;20.67;2.58;10.56;8.49
2550;10;25.52;34.4;50.46;48.53
2551;10;46.87;20.68;39.59;42.43
2552;10;31.24;8.67;59.02;2.28
2553;10;6.67;49.99;2.13;55.21
2554;10;5.72;9.46;43.26;23.66
2555;10;2.2;28.82;37.55;24.07
2556;10;48.03;40.26;5.53;18.94
2557;10;13.19;16.61;5.44;59.96
